experiment,source_experiment,model_short,model_id,reasoning,problem_id,level,difficulty,difficulty_label,is_26_research,n,branches_available,subsets_used,pass_at_n_mean_v4flash,pass_at_n_std_v4flash,pass_at_n_pass_rate_v4flash,pass_at_n_mean_v4pro,pass_at_n_std_v4pro,pass_at_n_mean_gemini,pass_at_n_std_gemini
scaling,scaling_reasoning,gpt-oss-120b,openrouter/openai/gpt-oss-120b,max,first-proof-6-official,3,4,research-hard,True,7,9,36,0,0.0,0.0,,,,
scaling,scaling_reasoning,gpt-oss-120b,openrouter/openai/gpt-oss-120b,max,first-proof-6-official,3,4,research-hard,True,9,9,1,0.0,0.0,0.0,,,,
scaling,scaling_reasoning,gpt-oss-120b,openrouter/openai/gpt-oss-120b,max,ramsey-hypergraphs,Moderately Interesting,5,research-frontier,True,1,9,9,0,0.0,0.0,,,,
scaling,scaling_reasoning,gpt-oss-120b,openrouter/openai/gpt-oss-120b,max,ramsey-hypergraphs,Moderately Interesting,5,research-frontier,True,3,9,84,0,0.0,0.0,,,,
scaling,scaling_reasoning,gpt-oss-120b,openrouter/openai/gpt-oss-120b,max,ramsey-hypergraphs,Moderately Interesting,5,research-frontier,True,5,9,126,0,0.0,0.0,,,,
scaling,scaling_reasoning,gpt-oss-120b,openrouter/openai/gpt-oss-120b,max,ramsey-hypergraphs,Moderately Interesting,5,research-frontier,True,7,9,36,0,0.0,0.0,,,,
scaling,scaling_reasoning,gpt-oss-120b,openrouter/openai/gpt-oss-120b,max,ramsey-hypergraphs,Moderately Interesting,5,research-frontier,True,9,9,1,0.0,0.0,0.0,,,,
scaling,scaling_v4flash,deepseek-v4-flash,openrouter/deepseek/deepseek-v4-flash,default,PB-Advanced-001,IMO-easy,1,competition-hard,False,1,9,9,5.5556,2.7126,0.7778,,,,
scaling,scaling_v4flash,deepseek-v4-flash,openrouter/deepseek/deepseek-v4-flash,default,PB-Advanced-001,IMO-easy,1,competition-hard,False,3,9,84,7,0.0,1.0,,,,
scaling,scaling_v4flash,deepseek-v4-flash,openrouter/deepseek/deepseek-v4-flash,default,PB-Advanced-001,IMO-easy,1,competition-hard,False,5,9,126,7,0.0,1.0,,,,
scaling,scaling_v4flash,deepseek-v4-flash,openrouter/deepseek/deepseek-v4-flash,default,PB-Advanced-001,IMO-easy,1,competition-hard,False,7,9,36,7,0.0,1.0,,,,
scaling,scaling_v4flash,deepseek-v4-flash,openrouter/deepseek/deepseek-v4-flash,default,PB-Advanced-001,IMO-easy,1,competition-hard,False,9,9,1,7.0,0.0,1.0,,,,
scaling,scaling_v4flash,deepseek-v4-flash,openrouter/deepseek/deepseek-v4-flash,default,PB-Advanced-002,IMO-medium,1,competition-hard,False,1,9,9,0,0.0,0.0,,,,
scaling,scaling_v4flash,deepseek-v4-flash,openrouter/deepseek/deepseek-v4-flash,default,PB-Advanced-002,IMO-medium,1,competition-hard,False,3,9,84,0,0.0,0.0,,,,
scaling,scaling_v4flash,deepseek-v4-flash,openrouter/deepseek/deepseek-v4-flash,default,PB-Advanced-002,IMO-medium,1,competition-hard,False,5,9,126,0,0.0,0.0,,,,
scaling,scaling_v4flash,deepseek-v4-flash,openrouter/deepseek/deepseek-v4-flash,default,PB-Advanced-002,IMO-medium,1,competition-hard,False,7,9,36,0,0.0,0.0,,,,
scaling,scaling_v4flash,deepseek-v4-flash,openrouter/deepseek/deepseek-v4-flash,default,PB-Advanced-002,IMO-medium,1,competition-hard,False,9,9,1,0.0,0.0,0.0,,,,
scaling,scaling_v4flash,deepseek-v4-flash,openrouter/deepseek/deepseek-v4-flash,default,PB-Advanced-003,IMO-hard,1,competition-hard,False,1,9,9,0,0.0,0.0,,,,
scaling,scaling_v4flash,deepseek-v4-flash,openrouter/deepseek/deepseek-v4-flash,default,PB-Advanced-003,IMO-hard,1,competition-hard,False,3,9,84,0,0.0,0.0,,,,
scaling,scaling_v4flash,deepseek-v4-flash,openrouter/deepseek/deepseek-v4-flash,default,PB-Advanced-003,IMO-hard,1,competition-hard,False,5,9,126,0,0.0,0.0,,,,
scaling,scaling_v4flash,deepseek-v4-flash,openrouter/deepseek/deepseek-v4-flash,default,PB-Advanced-003,IMO-hard,1,competition-hard,False,7,9,36,0,0.0,0.0,,,,
scaling,scaling_v4flash,deepseek-v4-flash,openrouter/deepseek/deepseek-v4-flash,default,PB-Advanced-003,IMO-hard,1,competition-hard,False,9,9,1,0.0,0.0,0.0,,,,
scaling,scaling_v4flash,deepseek-v4-flash,openrouter/deepseek/deepseek-v4-flash,default,PB-Advanced-004,IMO-easy,1,competition-hard,False,1,9,9,6.2222,2.1999,0.8889,,,,
scaling,scaling_v4flash,deepseek-v4-flash,openrouter/deepseek/deepseek-v4-flash,default,PB-Advanced-004,IMO-easy,1,competition-hard,False,3,9,84,7,0.0,1.0,,,,
scaling,scaling_v4flash,deepseek-v4-flash,openrouter/deepseek/deepseek-v4-flash,default,PB-Advanced-004,IMO-easy,1,competition-hard,False,5,9,126,7,0.0,1.0,,,,
scaling,scaling_v4flash,deepseek-v4-flash,openrouter/deepseek/deepseek-v4-flash,default,PB-Advanced-004,IMO-easy,1,competition-hard,False,7,9,36,7,0.0,1.0,,,,
scaling,scaling_v4flash,deepseek-v4-flash,openrouter/deepseek/deepseek-v4-flash,default,PB-Advanced-004,IMO-easy,1,competition-hard,False,9,9,1,7.0,0.0,1.0,,,,
scaling,scaling_v4flash,deepseek-v4-flash,openrouter/deepseek/deepseek-v4-flash,default,PB-Advanced-005,IMO-medium,1,competition-hard,False,1,9,9,1.5556,2.9102,0.2222,,,,
scaling,scaling_v4flash,deepseek-v4-flash,openrouter/deepseek/deepseek-v4-flash,default,PB-Advanced-005,IMO-medium,1,competition-hard,False,3,9,84,4.0833,3.451,0.5833,,,,
scaling,scaling_v4flash,deepseek-v4-flash,openrouter/deepseek/deepseek-v4-flash,default,PB-Advanced-005,IMO-medium,1,competition-hard,False,5,9,126,5.8333,2.6087,0.8333,,,,
scaling,scaling_v4flash,deepseek-v4-flash,openrouter/deepseek/deepseek-v4-flash,default,PB-Advanced-005,IMO-medium,1,competition-hard,False,7,9,36,6.8056,1.1503,0.9722,,,,
scaling,scaling_v4flash,deepseek-v4-flash,openrouter/deepseek/deepseek-v4-flash,default,PB-Advanced-005,IMO-medium,1,competition-hard,False,9,9,1,7.0,0.0,1.0,,,,
scaling,scaling_v4flash,deepseek-v4-flash,openrouter/deepseek/deepseek-v4-flash,default,PB-Advanced-006,IMO-hard,1,competition-hard,False,1,9,9,0.2222,0.4157,0.0,,,,
scaling,scaling_v4flash,deepseek-v4-flash,openrouter/deepseek/deepseek-v4-flash,default,PB-Advanced-006,IMO-hard,1,competition-hard,False,3,9,84,0.5833,0.493,0.0,,,,
scaling,scaling_v4flash,deepseek-v4-flash,openrouter/deepseek/deepseek-v4-flash,default,PB-Advanced-006,IMO-hard,1,competition-hard,False,5,9,126,0.8333,0.3727,0.0,,,,
scaling,scaling_v4flash,deepseek-v4-flash,openrouter/deepseek/deepseek-v4-flash,default,PB-Advanced-006,IMO-hard,1,competition-hard,False,7,9,36,0.9722,0.1643,0.0,,,,
scaling,scaling_v4flash,deepseek-v4-flash,openrouter/deepseek/deepseek-v4-flash,default,PB-Advanced-006,IMO-hard,1,competition-hard,False,9,9,1,1.0,0.0,0.0,,,,
scaling,scaling_v4flash,deepseek-v4-flash,openrouter/deepseek/deepseek-v4-flash,default,PB-Advanced-007,IMO-easy,1,competition-hard,False,1,9,9,7,0.0,1.0,,,,
scaling,scaling_v4flash,deepseek-v4-flash,openrouter/deepseek/deepseek-v4-flash,default,PB-Advanced-007,IMO-easy,1,competition-hard,False,3,9,84,7,0.0,1.0,,,,
scaling,scaling_v4flash,deepseek-v4-flash,openrouter/deepseek/deepseek-v4-flash,default,PB-Advanced-007,IMO-easy,1,competition-hard,False,5,9,126,7,0.0,1.0,,,,
scaling,scaling_v4flash,deepseek-v4-flash,openrouter/deepseek/deepseek-v4-flash,default,PB-Advanced-007,IMO-easy,1,competition-hard,False,7,9,36,7,0.0,1.0,,,,
scaling,scaling_v4flash,deepseek-v4-flash,openrouter/deepseek/deepseek-v4-flash,default,PB-Advanced-007,IMO-easy,1,competition-hard,False,9,9,1,7.0,0.0,1.0,,,,
scaling,scaling_v4flash,deepseek-v4-flash,openrouter/deepseek/deepseek-v4-flash,default,PB-Advanced-008,IMO-medium,1,competition-hard,False,1,9,9,0.1111,0.3143,0.0,,,,
scaling,scaling_v4flash,deepseek-v4-flash,openrouter/deepseek/deepseek-v4-flash,default,PB-Advanced-008,IMO-medium,1,competition-hard,False,3,9,84,0.3333,0.4714,0.0,,,,
scaling,scaling_v4flash,deepseek-v4-flash,openrouter/deepseek/deepseek-v4-flash,default,PB-Advanced-008,IMO-medium,1,competition-hard,False,5,9,126,0.5556,0.4969,0.0,,,,
scaling,scaling_v4flash,deepseek-v4-flash,openrouter/deepseek/deepseek-v4-flash,default,PB-Advanced-008,IMO-medium,1,competition-hard,False,7,9,36,0.7778,0.4157,0.0,,,,
scaling,scaling_v4flash,deepseek-v4-flash,openrouter/deepseek/deepseek-v4-flash,default,PB-Advanced-008,IMO-medium,1,competition-hard,False,9,9,1,1.0,0.0,0.0,,,,
scaling,scaling_v4flash,deepseek-v4-flash,openrouter/deepseek/deepseek-v4-flash,default,PB-Advanced-009,IMO-hard,1,competition-hard,False,1,9,9,0,0.0,0.0,,,,
scaling,scaling_v4flash,deepseek-v4-flash,openrouter/deepseek/deepseek-v4-flash,default,PB-Advanced-009,IMO-hard,1,competition-hard,False,3,9,84,0,0.0,0.0,,,,
scaling,scaling_v4flash,deepseek-v4-flash,openrouter/deepseek/deepseek-v4-flash,default,PB-Advanced-009,IMO-hard,1,competition-hard,False,5,9,126,0,0.0,0.0,,,,
scaling,scaling_v4flash,deepseek-v4-flash,openrouter/deepseek/deepseek-v4-flash,default,PB-Advanced-009,IMO-hard,1,competition-hard,False,7,9,36,0,0.0,0.0,,,,
scaling,scaling_v4flash,deepseek-v4-flash,openrouter/deepseek/deepseek-v4-flash,default,PB-Advanced-009,IMO-hard,1,competition-hard,False,9,9,1,0.0,0.0,0.0,,,,
scaling,scaling_v4flash,deepseek-v4-flash,openrouter/deepseek/deepseek-v4-flash,default,PB-Advanced-010,IMO-medium,1,competition-hard,False,1,9,9,0,0.0,0.0,,,,
scaling,scaling_v4flash,deepseek-v4-flash,openrouter/deepseek/deepseek-v4-flash,default,PB-Advanced-010,IMO-medium,1,competition-hard,False,3,9,84,0,0.0,0.0,,,,
scaling,scaling_v4flash,deepseek-v4-flash,openrouter/deepseek/deepseek-v4-flash,default,PB-Advanced-010,IMO-medium,1,competition-hard,False,5,9,126,0,0.0,0.0,,,,
scaling,scaling_v4flash,deepseek-v4-flash,openrouter/deepseek/deepseek-v4-flash,default,PB-Advanced-010,IMO-medium,1,competition-hard,False,7,9,36,0,0.0,0.0,,,,
scaling,scaling_v4flash,deepseek-v4-flash,openrouter/deepseek/deepseek-v4-flash,default,PB-Advanced-010,IMO-medium,1,competition-hard,False,9,9,1,0.0,0.0,0.0,,,,
scaling,scaling_v4flash,deepseek-v4-flash,openrouter/deepseek/deepseek-v4-flash,default,PB-Advanced-011,IMO-medium,1,competition-hard,False,1,9,9,0.1111,0.3143,0.0,,,,
scaling,scaling_v4flash,deepseek-v4-flash,openrouter/deepseek/deepseek-v4-flash,default,PB-Advanced-011,IMO-medium,1,competition-hard,False,3,9,84,0.3333,0.4714,0.0,,,,
scaling,scaling_v4flash,deepseek-v4-flash,openrouter/deepseek/deepseek-v4-flash,default,PB-Advanced-011,IMO-medium,1,competition-hard,False,5,9,126,0.5556,0.4969,0.0,,,,
scaling,scaling_v4flash,deepseek-v4-flash,openrouter/deepseek/deepseek-v4-flash,default,PB-Advanced-011,IMO-medium,1,competition-hard,False,7,9,36,0.7778,0.4157,0.0,,,,
scaling,scaling_v4flash,deepseek-v4-flash,openrouter/deepseek/deepseek-v4-flash,default,PB-Advanced-011,IMO-medium,1,competition-hard,False,9,9,1,1.0,0.0,0.0,,,,
scaling,scaling_v4flash,deepseek-v4-flash,openrouter/deepseek/deepseek-v4-flash,default,PB-Advanced-012,IMO-hard,1,competition-hard,False,1,9,9,0.3333,0.4714,0.0,,,,
scaling,scaling_v4flash,deepseek-v4-flash,openrouter/deepseek/deepseek-v4-flash,default,PB-Advanced-012,IMO-hard,1,competition-hard,False,3,9,84,0.7619,0.4259,0.0,,,,
scaling,scaling_v4flash,deepseek-v4-flash,openrouter/deepseek/deepseek-v4-flash,default,PB-Advanced-012,IMO-hard,1,competition-hard,False,5,9,126,0.9524,0.213,0.0,,,,
scaling,scaling_v4flash,deepseek-v4-flash,openrouter/deepseek/deepseek-v4-flash,default,PB-Advanced-012,IMO-hard,1,competition-hard,False,7,9,36,1,0.0,0.0,,,,
scaling,scaling_v4flash,deepseek-v4-flash,openrouter/deepseek/deepseek-v4-flash,default,PB-Advanced-012,IMO-hard,1,competition-hard,False,9,9,1,1.0,0.0,0.0,,,,
scaling,scaling_v4flash,deepseek-v4-flash,openrouter/deepseek/deepseek-v4-flash,default,PB-Advanced-013,IMO-easy,1,competition-hard,False,1,9,9,0.7778,2.1999,0.1111,,,,
scaling,scaling_v4flash,deepseek-v4-flash,openrouter/deepseek/deepseek-v4-flash,default,PB-Advanced-013,IMO-easy,1,competition-hard,False,3,9,84,2.3333,3.2998,0.3333,,,,
scaling,scaling_v4flash,deepseek-v4-flash,openrouter/deepseek/deepseek-v4-flash,default,PB-Advanced-013,IMO-easy,1,competition-hard,False,5,9,126,3.8889,3.4783,0.5556,,,,
scaling,scaling_v4flash,deepseek-v4-flash,openrouter/deepseek/deepseek-v4-flash,default,PB-Advanced-013,IMO-easy,1,competition-hard,False,7,9,36,5.4444,2.9102,0.7778,,,,
scaling,scaling_v4flash,deepseek-v4-flash,openrouter/deepseek/deepseek-v4-flash,default,PB-Advanced-013,IMO-easy,1,competition-hard,False,9,9,1,7.0,0.0,1.0,,,,
scaling,scaling_v4flash,deepseek-v4-flash,openrouter/deepseek/deepseek-v4-flash,default,PB-Advanced-014,IMO-medium,1,competition-hard,False,1,9,9,3,3.3665,0.4444,,,,
scaling,scaling_v4flash,deepseek-v4-flash,openrouter/deepseek/deepseek-v4-flash,default,PB-Advanced-014,IMO-medium,1,competition-hard,False,3,9,84,6.0476,2.2462,0.881,,,,
scaling,scaling_v4flash,deepseek-v4-flash,openrouter/deepseek/deepseek-v4-flash,default,PB-Advanced-014,IMO-medium,1,competition-hard,False,5,9,126,6.9048,0.6477,0.9921,,,,
scaling,scaling_v4flash,deepseek-v4-flash,openrouter/deepseek/deepseek-v4-flash,default,PB-Advanced-014,IMO-medium,1,competition-hard,False,7,9,36,7,0.0,1.0,,,,
scaling,scaling_v4flash,deepseek-v4-flash,openrouter/deepseek/deepseek-v4-flash,default,PB-Advanced-014,IMO-medium,1,competition-hard,False,9,9,1,7.0,0.0,1.0,,,,
scaling,scaling_v4flash,deepseek-v4-flash,openrouter/deepseek/deepseek-v4-flash,default,PB-Advanced-015,IMO-hard,1,competition-hard,False,1,9,9,0,0.0,0.0,,,,
scaling,scaling_v4flash,deepseek-v4-flash,openrouter/deepseek/deepseek-v4-flash,default,PB-Advanced-015,IMO-hard,1,competition-hard,False,3,9,84,0,0.0,0.0,,,,
scaling,scaling_v4flash,deepseek-v4-flash,openrouter/deepseek/deepseek-v4-flash,default,PB-Advanced-015,IMO-hard,1,competition-hard,False,5,9,126,0,0.0,0.0,,,,
scaling,scaling_v4flash,deepseek-v4-flash,openrouter/deepseek/deepseek-v4-flash,default,PB-Advanced-015,IMO-hard,1,competition-hard,False,7,9,36,0,0.0,0.0,,,,
scaling,scaling_v4flash,deepseek-v4-flash,openrouter/deepseek/deepseek-v4-flash,default,PB-Advanced-015,IMO-hard,1,competition-hard,False,9,9,1,0.0,0.0,0.0,,,,
scaling,scaling_v4flash,deepseek-v4-flash,openrouter/deepseek/deepseek-v4-flash,default,PB-Advanced-016,IMO-easy,1,competition-hard,False,1,9,9,0,0.0,0.0,,,,
scaling,scaling_v4flash,deepseek-v4-flash,openrouter/deepseek/deepseek-v4-flash,default,PB-Advanced-016,IMO-easy,1,competition-hard,False,3,9,84,0,0.0,0.0,,,,
scaling,scaling_v4flash,deepseek-v4-flash,openrouter/deepseek/deepseek-v4-flash,default,PB-Advanced-016,IMO-easy,1,competition-hard,False,5,9,126,0,0.0,0.0,,,,
scaling,scaling_v4flash,deepseek-v4-flash,openrouter/deepseek/deepseek-v4-flash,default,PB-Advanced-016,IMO-easy,1,competition-hard,False,7,9,36,0,0.0,0.0,,,,
scaling,scaling_v4flash,deepseek-v4-flash,openrouter/deepseek/deepseek-v4-flash,default,PB-Advanced-016,IMO-easy,1,competition-hard,False,9,9,1,0.0,0.0,0.0,,,,
scaling,scaling_v4flash,deepseek-v4-flash,openrouter/deepseek/deepseek-v4-flash,default,PB-Advanced-017,IMO-easy,1,competition-hard,False,1,9,9,1.1111,2.1315,0.1111,,,,
scaling,scaling_v4flash,deepseek-v4-flash,openrouter/deepseek/deepseek-v4-flash,default,PB-Advanced-017,IMO-easy,1,competition-hard,False,3,9,84,2.881,2.9293,0.3333,,,,
scaling,scaling_v4flash,deepseek-v4-flash,openrouter/deepseek/deepseek-v4-flash,default,PB-Advanced-017,IMO-easy,1,competition-hard,False,5,9,126,4.3254,2.9916,0.5556,,,,
scaling,scaling_v4flash,deepseek-v4-flash,openrouter/deepseek/deepseek-v4-flash,default,PB-Advanced-017,IMO-easy,1,competition-hard,False,7,9,36,5.6667,2.4944,0.7778,,,,
scaling,scaling_v4flash,deepseek-v4-flash,openrouter/deepseek/deepseek-v4-flash,default,PB-Advanced-017,IMO-easy,1,competition-hard,False,9,9,1,7.0,0.0,1.0,,,,
scaling,scaling_v4flash,deepseek-v4-flash,openrouter/deepseek/deepseek-v4-flash,default,PB-Advanced-018,IMO-hard,1,competition-hard,False,1,9,9,0,0.0,0.0,,,,
scaling,scaling_v4flash,deepseek-v4-flash,openrouter/deepseek/deepseek-v4-flash,default,PB-Advanced-018,IMO-hard,1,competition-hard,False,3,9,84,0,0.0,0.0,,,,
scaling,scaling_v4flash,deepseek-v4-flash,openrouter/deepseek/deepseek-v4-flash,default,PB-Advanced-018,IMO-hard,1,competition-hard,False,5,9,126,0,0.0,0.0,,,,
scaling,scaling_v4flash,deepseek-v4-flash,openrouter/deepseek/deepseek-v4-flash,default,PB-Advanced-018,IMO-hard,1,competition-hard,False,7,9,36,0,0.0,0.0,,,,
scaling,scaling_v4flash,deepseek-v4-flash,openrouter/deepseek/deepseek-v4-flash,default,PB-Advanced-018,IMO-hard,1,competition-hard,False,9,9,1,0.0,0.0,0.0,,,,
scaling,scaling_v4flash,deepseek-v4-flash,openrouter/deepseek/deepseek-v4-flash,default,PB-Advanced-019,IMO-easy,1,competition-hard,False,1,9,9,6.2222,1.8725,0.8889,,,,
scaling,scaling_v4flash,deepseek-v4-flash,openrouter/deepseek/deepseek-v4-flash,default,PB-Advanced-019,IMO-easy,1,competition-hard,False,3,9,84,7,0.0,1.0,,,,
scaling,scaling_v4flash,deepseek-v4-flash,openrouter/deepseek/deepseek-v4-flash,default,PB-Advanced-019,IMO-easy,1,competition-hard,False,5,9,126,7,0.0,1.0,,,,
scaling,scaling_v4flash,deepseek-v4-flash,openrouter/deepseek/deepseek-v4-flash,default,PB-Advanced-019,IMO-easy,1,competition-hard,False,7,9,36,7,0.0,1.0,,,,
scaling,scaling_v4flash,deepseek-v4-flash,openrouter/deepseek/deepseek-v4-flash,default,PB-Advanced-019,IMO-easy,1,competition-hard,False,9,9,1,7.0,0.0,1.0,,,,
scaling,scaling_v4flash,deepseek-v4-flash,openrouter/deepseek/deepseek-v4-flash,default,PB-Advanced-020,IMO-medium,1,competition-hard,False,1,9,9,0.2222,0.4157,0.0,,,,
scaling,scaling_v4flash,deepseek-v4-flash,openrouter/deepseek/deepseek-v4-flash,default,PB-Advanced-020,IMO-medium,1,competition-hard,False,3,9,84,0.5833,0.493,0.0,,,,
scaling,scaling_v4flash,deepseek-v4-flash,openrouter/deepseek/deepseek-v4-flash,default,PB-Advanced-020,IMO-medium,1,competition-hard,False,5,9,126,0.8333,0.3727,0.0,,,,
scaling,scaling_v4flash,deepseek-v4-flash,openrouter/deepseek/deepseek-v4-flash,default,PB-Advanced-020,IMO-medium,1,competition-hard,False,7,9,36,0.9722,0.1643,0.0,,,,
scaling,scaling_v4flash,deepseek-v4-flash,openrouter/deepseek/deepseek-v4-flash,default,PB-Advanced-020,IMO-medium,1,competition-hard,False,9,9,1,1.0,0.0,0.0,,,,
scaling,scaling_v4flash,deepseek-v4-flash,openrouter/deepseek/deepseek-v4-flash,default,PB-Advanced-021,IMO-hard,1,competition-hard,False,1,9,9,0,0.0,0.0,,,,
scaling,scaling_v4flash,deepseek-v4-flash,openrouter/deepseek/deepseek-v4-flash,default,PB-Advanced-021,IMO-hard,1,competition-hard,False,3,9,84,0,0.0,0.0,,,,
scaling,scaling_v4flash,deepseek-v4-flash,openrouter/deepseek/deepseek-v4-flash,default,PB-Advanced-021,IMO-hard,1,competition-hard,False,5,9,126,0,0.0,0.0,,,,
scaling,scaling_v4flash,deepseek-v4-flash,openrouter/deepseek/deepseek-v4-flash,default,PB-Advanced-021,IMO-hard,1,competition-hard,False,7,9,36,0,0.0,0.0,,,,
scaling,scaling_v4flash,deepseek-v4-flash,openrouter/deepseek/deepseek-v4-flash,default,PB-Advanced-021,IMO-hard,1,competition-hard,False,9,9,1,0.0,0.0,0.0,,,,
scaling,scaling_v4flash,deepseek-v4-flash,openrouter/deepseek/deepseek-v4-flash,default,PB-Advanced-022,IMO-easy,1,competition-hard,False,1,9,9,0.3333,0.4714,0.0,,,,
scaling,scaling_v4flash,deepseek-v4-flash,openrouter/deepseek/deepseek-v4-flash,default,PB-Advanced-022,IMO-easy,1,competition-hard,False,3,9,84,0.7619,0.4259,0.0,,,,
scaling,scaling_v4flash,deepseek-v4-flash,openrouter/deepseek/deepseek-v4-flash,default,PB-Advanced-022,IMO-easy,1,competition-hard,False,5,9,126,0.9524,0.213,0.0,,,,
scaling,scaling_v4flash,deepseek-v4-flash,openrouter/deepseek/deepseek-v4-flash,default,PB-Advanced-022,IMO-easy,1,competition-hard,False,7,9,36,1,0.0,0.0,,,,
scaling,scaling_v4flash,deepseek-v4-flash,openrouter/deepseek/deepseek-v4-flash,default,PB-Advanced-022,IMO-easy,1,competition-hard,False,9,9,1,1.0,0.0,0.0,,,,
scaling,scaling_v4flash,deepseek-v4-flash,openrouter/deepseek/deepseek-v4-flash,default,PB-Advanced-023,IMO-medium,1,competition-hard,False,1,9,9,0,0.0,0.0,,,,
scaling,scaling_v4flash,deepseek-v4-flash,openrouter/deepseek/deepseek-v4-flash,default,PB-Advanced-023,IMO-medium,1,competition-hard,False,3,9,84,0,0.0,0.0,,,,
scaling,scaling_v4flash,deepseek-v4-flash,openrouter/deepseek/deepseek-v4-flash,default,PB-Advanced-023,IMO-medium,1,competition-hard,False,5,9,126,0,0.0,0.0,,,,
scaling,scaling_v4flash,deepseek-v4-flash,openrouter/deepseek/deepseek-v4-flash,default,PB-Advanced-023,IMO-medium,1,competition-hard,False,7,9,36,0,0.0,0.0,,,,
scaling,scaling_v4flash,deepseek-v4-flash,openrouter/deepseek/deepseek-v4-flash,default,PB-Advanced-023,IMO-medium,1,competition-hard,False,9,9,1,0.0,0.0,0.0,,,,
scaling,scaling_v4flash,deepseek-v4-flash,openrouter/deepseek/deepseek-v4-flash,default,PB-Advanced-024,IMO-hard,1,competition-hard,False,1,9,9,0,0.0,0.0,,,,
scaling,scaling_v4flash,deepseek-v4-flash,openrouter/deepseek/deepseek-v4-flash,default,PB-Advanced-024,IMO-hard,1,competition-hard,False,3,9,84,0,0.0,0.0,,,,
scaling,scaling_v4flash,deepseek-v4-flash,openrouter/deepseek/deepseek-v4-flash,default,PB-Advanced-024,IMO-hard,1,competition-hard,False,5,9,126,0,0.0,0.0,,,,
scaling,scaling_v4flash,deepseek-v4-flash,openrouter/deepseek/deepseek-v4-flash,default,PB-Advanced-024,IMO-hard,1,competition-hard,False,7,9,36,0,0.0,0.0,,,,
scaling,scaling_v4flash,deepseek-v4-flash,openrouter/deepseek/deepseek-v4-flash,default,PB-Advanced-024,IMO-hard,1,competition-hard,False,9,9,1,0.0,0.0,0.0,,,,
scaling,scaling_v4flash,deepseek-v4-flash,openrouter/deepseek/deepseek-v4-flash,default,PB-Advanced-025,IMO-easy,1,competition-hard,False,1,9,9,3.6667,3.2998,0.5556,,,,
scaling,scaling_v4flash,deepseek-v4-flash,openrouter/deepseek/deepseek-v4-flash,default,PB-Advanced-025,IMO-easy,1,competition-hard,False,3,9,84,6.4762,1.4998,0.9524,,,,
scaling,scaling_v4flash,deepseek-v4-flash,openrouter/deepseek/deepseek-v4-flash,default,PB-Advanced-025,IMO-easy,1,competition-hard,False,5,9,126,6.9524,0.213,1.0,,,,
scaling,scaling_v4flash,deepseek-v4-flash,openrouter/deepseek/deepseek-v4-flash,default,PB-Advanced-025,IMO-easy,1,competition-hard,False,7,9,36,7,0.0,1.0,,,,
scaling,scaling_v4flash,deepseek-v4-flash,openrouter/deepseek/deepseek-v4-flash,default,PB-Advanced-025,IMO-easy,1,competition-hard,False,9,9,1,7.0,0.0,1.0,,,,
scaling,scaling_v4flash,deepseek-v4-flash,openrouter/deepseek/deepseek-v4-flash,default,PB-Advanced-026,IMO-medium,1,competition-hard,False,1,9,9,0.7778,2.1999,0.1111,,,,
scaling,scaling_v4flash,deepseek-v4-flash,openrouter/deepseek/deepseek-v4-flash,default,PB-Advanced-026,IMO-medium,1,competition-hard,False,3,9,84,2.3333,3.2998,0.3333,,,,
scaling,scaling_v4flash,deepseek-v4-flash,openrouter/deepseek/deepseek-v4-flash,default,PB-Advanced-026,IMO-medium,1,competition-hard,False,5,9,126,3.8889,3.4783,0.5556,,,,
scaling,scaling_v4flash,deepseek-v4-flash,openrouter/deepseek/deepseek-v4-flash,default,PB-Advanced-026,IMO-medium,1,competition-hard,False,7,9,36,5.4444,2.9102,0.7778,,,,
scaling,scaling_v4flash,deepseek-v4-flash,openrouter/deepseek/deepseek-v4-flash,default,PB-Advanced-026,IMO-medium,1,competition-hard,False,9,9,1,7.0,0.0,1.0,,,,
scaling,scaling_v4flash,deepseek-v4-flash,openrouter/deepseek/deepseek-v4-flash,default,PB-Advanced-027,IMO-hard,1,competition-hard,False,1,9,9,0.2222,0.4157,0.0,,,,
scaling,scaling_v4flash,deepseek-v4-flash,openrouter/deepseek/deepseek-v4-flash,default,PB-Advanced-027,IMO-hard,1,competition-hard,False,3,9,84,0.5833,0.493,0.0,,,,
scaling,scaling_v4flash,deepseek-v4-flash,openrouter/deepseek/deepseek-v4-flash,default,PB-Advanced-027,IMO-hard,1,competition-hard,False,5,9,126,0.8333,0.3727,0.0,,,,
scaling,scaling_v4flash,deepseek-v4-flash,openrouter/deepseek/deepseek-v4-flash,default,PB-Advanced-027,IMO-hard,1,competition-hard,False,7,9,36,0.9722,0.1643,0.0,,,,
scaling,scaling_v4flash,deepseek-v4-flash,openrouter/deepseek/deepseek-v4-flash,default,PB-Advanced-027,IMO-hard,1,competition-hard,False,9,9,1,1.0,0.0,0.0,,,,
scaling,scaling_v4flash,deepseek-v4-flash,openrouter/deepseek/deepseek-v4-flash,default,PB-Advanced-028,IMO-easy,1,competition-hard,False,1,9,9,7,0.0,1.0,,,,
scaling,scaling_v4flash,deepseek-v4-flash,openrouter/deepseek/deepseek-v4-flash,default,PB-Advanced-028,IMO-easy,1,competition-hard,False,3,9,84,7,0.0,1.0,,,,
