judge_id,model_id,reasoning_config,reasoning_param_json,grading_id,problem_id,problem_source,human_score,human_score_bucketed,human_pass_at_6,human_signal_at_1,judge_score,score_in_allowed_set,judge_pass_at_6,judge_signal_at_1,pass_match_at_6,signal_match_at_1,delta,abs_delta,error,prompt_tokens,completion_tokens,reasoning_tokens,total_tokens,cost_usd,elapsed_s
gpt-oss-120b,openai/gpt-oss-120b,xhigh,"{""effort"": ""xhigh""}",GB-0705,PB-Advanced-021,(Modified) IMO 2024 P3,0,0,False,False,1,True,False,True,True,False,1,1,,5369,4745,4430,10114,0.001517,278.12
gpt-oss-120b,openai/gpt-oss-120b,xhigh,"{""effort"": ""xhigh""}",GB-0571,PB-Advanced-017,Novel Problem,5,6,False,True,6,True,True,True,False,True,1,1,,4672,7199,5900,11871,0.001781,50.26
gpt-oss-120b,openai/gpt-oss-120b,xhigh,"{""effort"": ""xhigh""}",GB-0225,PB-Advanced-008,Novel Problem,0,0,False,False,0,True,False,False,True,True,0,0,,3919,3341,2054,7260,0.001089,23.26
gpt-oss-120b,openai/gpt-oss-120b,xhigh,"{""effort"": ""xhigh""}",GB-0702,PB-Advanced-021,(Modified) IMO 2024 P3,0,0,False,False,1,True,False,True,True,False,1,1,,8087,6296,5246,14383,0.002157,70.24
gpt-oss-120b,openai/gpt-oss-120b,xhigh,"{""effort"": ""xhigh""}",GB-0333,PB-Advanced-011,Novel Problem,0,0,False,False,1,True,False,True,True,False,1,1,,3057,7799,6305,10856,0.001628,56.69
gpt-oss-120b,openai/gpt-oss-120b,xhigh,"{""effort"": ""xhigh""}",GB-0864,PB-Advanced-026,USAMO 2025,7,7,True,True,7,True,True,True,True,True,0,0,,3733,11250,10512,14983,0.002247,86.54
gpt-oss-120b,openai/gpt-oss-120b,xhigh,"{""effort"": ""xhigh""}",GB-0787,PB-Advanced-024,(Modified) IMO 2024 P6,1,1,False,True,1,True,False,True,True,True,0,0,,6001,7013,3829,13014,0.001952,50.14
gpt-oss-120b,openai/gpt-oss-120b,xhigh,"{""effort"": ""xhigh""}",GB-0795,PB-Advanced-024,(Modified) IMO 2024 P6,1,1,False,True,1,True,False,True,True,True,0,0,,6218,12105,7012,18323,0.002748,82.22
gpt-oss-120b,openai/gpt-oss-120b,xhigh,"{""effort"": ""xhigh""}",GB-0058,PB-Advanced-002,Novel Problem,2,1,False,True,,,,,,,,,score_null_no_error_in_source,3960,16384,14658,20344,0.003052,135.06
gpt-oss-120b,openai/gpt-oss-120b,xhigh,"{""effort"": ""xhigh""}",GB-0235,PB-Advanced-008,Novel Problem,1,1,False,True,,,,,,,,,score_null_no_error_in_source,4580,2295,2070,6875,0.001031,128.77
gpt-oss-120b,openai/gpt-oss-120b,xhigh,"{""effort"": ""xhigh""}",GB-0842,PB-Advanced-026,USAMO 2025,0,0,False,False,1,True,False,True,True,False,1,1,,9080,3813,2791,12893,0.001934,197.33
gpt-oss-120b,openai/gpt-oss-120b,xhigh,"{""effort"": ""xhigh""}",GB-0983,PB-Advanced-030,USAMO 2025,0,0,False,False,0,True,False,False,True,True,0,0,,4690,15459,15769,20149,0.003022,568.56
gpt-oss-120b,openai/gpt-oss-120b,xhigh,"{""effort"": ""xhigh""}",GB-0825,PB-Advanced-025,USAMO 2025,7,7,True,True,7,True,True,True,True,True,0,0,,4026,5949,3872,9975,0.001496,384.62
gpt-oss-120b,openai/gpt-oss-120b,xhigh,"{""effort"": ""xhigh""}",GB-0324,PB-Advanced-010,Novel Problem,5,6,False,True,1,True,False,True,True,True,-4,4,,4204,15900,14199,20104,0.003016,941.14
gpt-oss-120b,openai/gpt-oss-120b,xhigh,"{""effort"": ""xhigh""}",GB-0411,PB-Advanced-012,Novel Problem,5,6,False,True,7,True,True,True,False,True,2,2,,6833,13794,9117,20627,0.003094,667.14
gpt-oss-120b,openai/gpt-oss-120b,xhigh,"{""effort"": ""xhigh""}",GB-0275,PB-Advanced-009,Novel Problem,0,0,False,False,1,True,False,True,True,False,1,1,,3627,2795,1905,6422,0.000963,116.33
gpt-oss-120b,openai/gpt-oss-120b,xhigh,"{""effort"": ""xhigh""}",GB-0068,PB-Advanced-003,Novel Problem,0,0,False,False,1,True,False,True,True,False,1,1,,4671,14262,14177,18933,0.00284,123.01
gpt-oss-120b,openai/gpt-oss-120b,xhigh,"{""effort"": ""xhigh""}",GB-0217,PB-Advanced-007,Novel Problem,7,7,True,True,7,True,True,True,True,True,0,0,,3624,2914,1565,6538,0.000981,25.26
gpt-oss-120b,openai/gpt-oss-120b,xhigh,"{""effort"": ""xhigh""}",GB-0581,PB-Advanced-017,Novel Problem,6,6,True,True,1,True,False,True,False,True,-5,5,,5415,3862,3070,9277,0.001392,32.31
gpt-oss-120b,openai/gpt-oss-120b,xhigh,"{""effort"": ""xhigh""}",GB-0736,PB-Advanced-022,(Modified) IMO 2024 P4,1,1,False,True,0,True,False,False,True,False,-1,1,,2745,5576,4986,8321,0.001248,60.46
gpt-oss-120b,openai/gpt-oss-120b,xhigh,"{""effort"": ""xhigh""}",GB-0323,PB-Advanced-010,Novel Problem,4,6,False,True,,,,,,,,,score_null_no_error_in_source,4883,16384,16457,21267,0.00319,139.67
gpt-oss-120b,openai/gpt-oss-120b,xhigh,"{""effort"": ""xhigh""}",GB-0218,PB-Advanced-007,Novel Problem,7,7,True,True,7,True,True,True,True,True,0,0,,2885,4297,2346,7182,0.001077,230.53
gpt-oss-120b,openai/gpt-oss-120b,xhigh,"{""effort"": ""xhigh""}",GB-0672,PB-Advanced-020,(Modified) IMO 2024 P2,1,1,False,True,1,True,False,True,True,True,0,0,,5321,11991,8871,17312,0.002597,499.69
gpt-oss-120b,openai/gpt-oss-120b,xhigh,"{""effort"": ""xhigh""}",GB-0512,PB-Advanced-015,Novel Problem,3,1,False,True,,,,,,,,,score_null_no_error_in_source,3041,1993,2016,5034,0.000755,113.34
gpt-oss-120b,openai/gpt-oss-120b,xhigh,"{""effort"": ""xhigh""}",GB-0406,PB-Advanced-012,Novel Problem,5,6,False,True,1,True,False,True,True,True,-4,4,,6508,12131,7919,18639,0.002796,562.33
gpt-oss-120b,openai/gpt-oss-120b,xhigh,"{""effort"": ""xhigh""}",GB-0659,PB-Advanced-020,(Modified) IMO 2024 P2,0,0,False,False,1,True,False,True,True,False,1,1,,3140,6711,4640,9851,0.001478,56.99
gpt-oss-120b,openai/gpt-oss-120b,xhigh,"{""effort"": ""xhigh""}",GB-0470,PB-Advanced-014,Novel Problem,7,7,True,True,7,True,True,True,True,True,0,0,,4961,7413,5196,12374,0.001856,57.74
gpt-oss-120b,openai/gpt-oss-120b,xhigh,"{""effort"": ""xhigh""}",GB-0147,PB-Advanced-005,Novel Problem,2,1,False,True,,,,,,,,,score_null_no_error_in_source,4289,16384,14287,20673,0.003101,118.89
gpt-oss-120b,openai/gpt-oss-120b,xhigh,"{""effort"": ""xhigh""}",GB-0272,PB-Advanced-009,Novel Problem,0,0,False,False,0,True,False,False,True,True,0,0,,3361,1504,973,4865,0.00073,20.48
gpt-oss-120b,openai/gpt-oss-120b,xhigh,"{""effort"": ""xhigh""}",GB-0993,PB-Advanced-030,USAMO 2025,0,0,False,False,7,True,True,True,False,False,7,7,,2710,10535,9982,13245,0.001987,88.52
gpt-oss-120b,openai/gpt-oss-120b,xhigh,"{""effort"": ""xhigh""}",GB-0253,PB-Advanced-008,Novel Problem,7,7,True,True,7,True,True,True,True,True,0,0,,4451,8833,6239,13284,0.001993,67.76
gpt-oss-120b,openai/gpt-oss-120b,xhigh,"{""effort"": ""xhigh""}",GB-0763,PB-Advanced-023,(Modified) IMO 2024 P5,0,0,False,False,0,True,False,False,True,True,0,0,,3524,2844,2559,6368,0.000955,21.76
gpt-oss-120b,openai/gpt-oss-120b,xhigh,"{""effort"": ""xhigh""}",GB-0975,PB-Advanced-030,USAMO 2025,0,0,False,False,0,True,False,False,True,True,0,0,,3082,2961,2122,6043,0.000906,26.91
gpt-oss-120b,openai/gpt-oss-120b,xhigh,"{""effort"": ""xhigh""}",GB-0552,PB-Advanced-017,Novel Problem,1,1,False,True,1,True,False,True,True,True,0,0,,6358,2543,1244,8901,0.001335,18.51
gpt-oss-120b,openai/gpt-oss-120b,xhigh,"{""effort"": ""xhigh""}",GB-0270,PB-Advanced-009,Novel Problem,0,0,False,False,0,True,False,False,True,True,0,0,,4127,7839,6018,11966,0.001795,63.91
gpt-oss-120b,openai/gpt-oss-120b,xhigh,"{""effort"": ""xhigh""}",GB-0765,PB-Advanced-023,(Modified) IMO 2024 P5,0,0,False,False,0,True,False,False,True,True,0,0,,3394,1959,1298,5353,0.000803,13.91
gpt-oss-120b,openai/gpt-oss-120b,xhigh,"{""effort"": ""xhigh""}",GB-0599,PB-Advanced-018,Novel Problem,0,0,False,False,0,True,False,False,True,True,0,0,,4170,2840,1523,7010,0.001051,20.23
gpt-oss-120b,openai/gpt-oss-120b,xhigh,"{""effort"": ""xhigh""}",GB-0439,PB-Advanced-013,Novel Problem,6,6,True,True,,,,,,,,,score_null_no_error_in_source,4859,16384,12381,21243,0.003186,116.8
gpt-oss-120b,openai/gpt-oss-120b,xhigh,"{""effort"": ""xhigh""}",GB-0598,PB-Advanced-018,Novel Problem,0,0,False,False,0,True,False,False,True,True,0,0,,5080,6182,5671,11262,0.001689,41.4
gpt-oss-120b,openai/gpt-oss-120b,xhigh,"{""effort"": ""xhigh""}",GB-0409,PB-Advanced-012,Novel Problem,5,6,False,True,7,True,True,True,False,True,2,2,,6624,16384,11847,23008,0.003451,140.75
gpt-oss-120b,openai/gpt-oss-120b,xhigh,"{""effort"": ""xhigh""}",GB-0926,PB-Advanced-028,USAMO 2025,7,7,True,True,7,True,True,True,True,True,0,0,,2218,11562,9416,13780,0.002067,104.81
gpt-oss-120b,openai/gpt-oss-120b,xhigh,"{""effort"": ""xhigh""}",GB-0882,PB-Advanced-027,USAMO 2025,0,0,False,False,,,,,,,,,score_null_no_error_in_source,4532,16384,17429,20916,0.003137,128.96
gpt-oss-120b,openai/gpt-oss-120b,xhigh,"{""effort"": ""xhigh""}",GB-0142,PB-Advanced-005,Novel Problem,0,0,False,False,0,True,False,False,True,True,0,0,,4692,11262,8070,15954,0.002393,75.69
gpt-oss-120b,openai/gpt-oss-120b,xhigh,"{""effort"": ""xhigh""}",GB-0522,PB-Advanced-016,Novel Problem,1,1,False,True,1,True,False,True,True,True,0,0,,4319,10675,9488,14994,0.002249,82.41
gpt-oss-120b,openai/gpt-oss-120b,xhigh,"{""effort"": ""xhigh""}",GB-0506,PB-Advanced-015,Novel Problem,2,1,False,True,0,True,False,False,True,False,-2,2,,3126,1729,1100,4855,0.000728,85.75
gpt-oss-120b,openai/gpt-oss-120b,xhigh,"{""effort"": ""xhigh""}",GB-0094,PB-Advanced-004,Novel Problem,2,1,False,True,1,True,False,True,True,True,-1,1,,4595,5798,5538,10393,0.001559,51.5
gpt-oss-120b,openai/gpt-oss-120b,xhigh,"{""effort"": ""xhigh""}",GB-0774,PB-Advanced-023,(Modified) IMO 2024 P5,1,1,False,True,6,True,True,True,False,True,5,5,,3549,11779,11759,15328,0.002299,97.53
gpt-oss-120b,openai/gpt-oss-120b,xhigh,"{""effort"": ""xhigh""}",GB-0049,PB-Advanced-002,Novel Problem,1,1,False,True,0,True,False,False,True,False,-1,1,,4140,5329,4617,9469,0.00142,47.31
gpt-oss-120b,openai/gpt-oss-120b,xhigh,"{""effort"": ""xhigh""}",GB-0113,PB-Advanced-004,Novel Problem,7,7,True,True,7,True,True,True,True,True,0,0,,4540,8754,7934,13294,0.001994,57.78
gpt-oss-120b,openai/gpt-oss-120b,xhigh,"{""effort"": ""xhigh""}",GB-0157,PB-Advanced-005,Novel Problem,7,7,True,True,,,,,,,,,score_null_no_error_in_source,5225,16384,13260,21609,0.003241,116.45
gpt-oss-120b,openai/gpt-oss-120b,xhigh,"{""effort"": ""xhigh""}",GB-0643,PB-Advanced-019,(Modified) IMO 2024 P1,7,7,True,True,,,,,,,,,score_null_no_error_in_source,6078,1145,1034,7223,0.001083,68.01
gpt-oss-120b,openai/gpt-oss-120b,xhigh,"{""effort"": ""xhigh""}",GB-0959,PB-Advanced-029,USAMO 2025,1,1,False,True,7,True,True,True,False,True,6,6,,4563,5534,3068,10097,0.001515,39.85
gpt-oss-120b,openai/gpt-oss-120b,xhigh,"{""effort"": ""xhigh""}",GB-0812,PB-Advanced-024,(Modified) IMO 2024 P6,7,7,True,True,7,True,True,True,True,True,0,0,,6771,9951,6390,16722,0.002508,84.56
gpt-oss-120b,openai/gpt-oss-120b,xhigh,"{""effort"": ""xhigh""}",GB-0697,PB-Advanced-021,(Modified) IMO 2024 P3,0,0,False,False,0,True,False,False,True,True,0,0,,4827,7729,6373,12556,0.001883,73.3
gpt-oss-120b,openai/gpt-oss-120b,xhigh,"{""effort"": ""xhigh""}",GB-0957,PB-Advanced-029,USAMO 2025,1,1,False,True,1,True,False,True,True,True,0,0,,2818,1635,1090,4453,0.000668,12.64
gpt-oss-120b,openai/gpt-oss-120b,xhigh,"{""effort"": ""xhigh""}",GB-0611,PB-Advanced-018,Novel Problem,1,1,False,True,0,True,False,False,True,False,-1,1,,4522,1261,584,5783,0.000867,10.26
gpt-oss-120b,openai/gpt-oss-120b,xhigh,"{""effort"": ""xhigh""}",GB-0066,PB-Advanced-003,Novel Problem,0,0,False,False,1,True,False,True,True,False,1,1,,4225,8063,7059,12288,0.001843,77.29
gpt-oss-120b,openai/gpt-oss-120b,xhigh,"{""effort"": ""xhigh""}",GB-0395,PB-Advanced-012,Novel Problem,4,6,False,True,7,True,True,True,False,True,3,3,,6954,12108,8569,19062,0.002859,108.2
gpt-oss-120b,openai/gpt-oss-120b,xhigh,"{""effort"": ""xhigh""}",GB-0391,PB-Advanced-012,Novel Problem,4,6,False,True,1,True,False,True,True,True,-3,3,,10836,12131,9122,22967,0.003445,96.55
gpt-oss-120b,openai/gpt-oss-120b,xhigh,"{""effort"": ""xhigh""}",GB-0964,PB-Advanced-029,USAMO 2025,7,7,True,True,7,True,True,True,True,True,0,0,,3455,10313,6392,13768,0.002065,78.75
gpt-oss-120b,openai/gpt-oss-120b,xhigh,"{""effort"": ""xhigh""}",GB-0480,PB-Advanced-014,Novel Problem,7,7,True,True,7,True,True,True,True,True,0,0,,3412,6415,4776,9827,0.001474,51.75
gpt-oss-120b,openai/gpt-oss-120b,xhigh,"{""effort"": ""xhigh""}",GB-0542,PB-Advanced-016,Novel Problem,7,7,True,True,7,True,True,True,True,True,0,0,,2624,16384,14714,19008,0.002851,136.45
gpt-oss-120b,openai/gpt-oss-120b,xhigh,"{""effort"": ""xhigh""}",GB-0258,PB-Advanced-008,Novel Problem,7,7,True,True,6,True,True,True,True,True,-1,1,,6900,14479,12158,21379,0.003207,131.98
gpt-oss-120b,openai/gpt-oss-120b,xhigh,"{""effort"": ""xhigh""}",GB-0567,PB-Advanced-017,Novel Problem,5,6,False,True,1,True,False,True,True,True,-4,4,,4968,9364,7487,14332,0.00215,68.43
gpt-oss-120b,openai/gpt-oss-120b,xhigh,"{""effort"": ""xhigh""}",GB-0012,PB-Advanced-001,Novel Problem,7,7,True,True,7,True,True,True,True,True,0,0,,6275,5710,4454,11985,0.001798,39.31
gpt-oss-120b,openai/gpt-oss-120b,xhigh,"{""effort"": ""xhigh""}",GB-0831,PB-Advanced-025,USAMO 2025,7,7,True,True,7,True,True,True,True,True,0,0,,3059,6460,3589,9519,0.001428,46.02
gpt-oss-120b,openai/gpt-oss-120b,xhigh,"{""effort"": ""xhigh""}",GB-0739,PB-Advanced-022,(Modified) IMO 2024 P4,6,6,True,True,7,True,True,True,True,True,1,1,,2703,16384,13914,19087,0.002863,108.0
gpt-oss-120b,openai/gpt-oss-120b,xhigh,"{""effort"": ""xhigh""}",GB-0118,PB-Advanced-004,Novel Problem,7,7,True,True,7,True,True,True,True,True,0,0,,4530,6852,5884,11382,0.001707,57.78
gpt-oss-120b,openai/gpt-oss-120b,xhigh,"{""effort"": ""xhigh""}",GB-0699,PB-Advanced-021,(Modified) IMO 2024 P3,0,0,False,False,1,True,False,True,True,False,1,1,,4353,4927,4705,9280,0.001392,43.49
gpt-oss-120b,openai/gpt-oss-120b,xhigh,"{""effort"": ""xhigh""}",GB-0937,PB-Advanced-028,USAMO 2025,7,7,True,True,7,True,True,True,True,True,0,0,,2144,9007,7703,11151,0.001673,68.29
gpt-oss-120b,openai/gpt-oss-120b,xhigh,"{""effort"": ""xhigh""}",GB-0769,PB-Advanced-023,(Modified) IMO 2024 P5,0,0,False,False,0,True,False,False,True,True,0,0,,4386,769,577,5155,0.000773,6.1
gpt-oss-120b,openai/gpt-oss-120b,xhigh,"{""effort"": ""xhigh""}",GB-0900,PB-Advanced-027,USAMO 2025,7,7,True,True,7,True,True,True,True,True,0,0,,3189,16384,17439,19573,0.002936,98.54
gpt-oss-120b,openai/gpt-oss-120b,xhigh,"{""effort"": ""xhigh""}",GB-0788,PB-Advanced-024,(Modified) IMO 2024 P6,1,1,False,True,1,True,False,True,True,True,0,0,,5599,12153,9178,17752,0.002663,92.87
gpt-oss-120b,openai/gpt-oss-120b,xhigh,"{""effort"": ""xhigh""}",GB-0657,PB-Advanced-020,(Modified) IMO 2024 P2,0,0,False,False,1,True,False,True,True,False,1,1,,11273,8213,5291,19486,0.002923,62.22
gpt-oss-120b,openai/gpt-oss-120b,xhigh,"{""effort"": ""xhigh""}",GB-0956,PB-Advanced-029,USAMO 2025,1,1,False,True,1,True,False,True,True,True,0,0,,5344,4545,3201,9889,0.001483,28.63
gpt-oss-120b,openai/gpt-oss-120b,xhigh,"{""effort"": ""xhigh""}",GB-0999,PB-Advanced-030,USAMO 2025,1,1,False,True,0,True,False,False,True,False,-1,1,,2993,15010,14000,18003,0.0027,98.27
gpt-oss-120b,openai/gpt-oss-120b,xhigh,"{""effort"": ""xhigh""}",GB-0932,PB-Advanced-028,USAMO 2025,7,7,True,True,7,True,True,True,True,True,0,0,,2310,7346,6328,9656,0.001448,58.37
gpt-oss-120b,openai/gpt-oss-120b,xhigh,"{""effort"": ""xhigh""}",GB-0446,PB-Advanced-013,Novel Problem,7,7,True,True,7,True,True,True,True,True,0,0,,4026,4472,2656,8498,0.001275,32.77
gpt-oss-120b,openai/gpt-oss-120b,xhigh,"{""effort"": ""xhigh""}",GB-0162,PB-Advanced-006,Novel Problem,0,0,False,False,1,True,False,True,True,False,1,1,,4675,4469,3891,9144,0.001372,37.88
gpt-oss-120b,openai/gpt-oss-120b,xhigh,"{""effort"": ""xhigh""}",GB-0909,PB-Advanced-027,USAMO 2025,7,7,True,True,7,True,True,True,True,True,0,0,,3407,5079,4445,8486,0.001273,39.5
gpt-oss-120b,openai/gpt-oss-120b,xhigh,"{""effort"": ""xhigh""}",GB-0004,PB-Advanced-001,Novel Problem,4,6,False,True,1,True,False,True,True,True,-3,3,,5791,8643,7113,14434,0.002165,64.53
gpt-oss-120b,openai/gpt-oss-120b,xhigh,"{""effort"": ""xhigh""}",GB-0740,PB-Advanced-022,(Modified) IMO 2024 P4,7,7,True,True,,,,,,,,,score_null_no_error_in_source,6873,16384,14419,23257,0.003489,101.94
gpt-oss-120b,openai/gpt-oss-120b,xhigh,"{""effort"": ""xhigh""}",GB-0737,PB-Advanced-022,(Modified) IMO 2024 P4,1,1,False,True,1,True,False,True,True,True,0,0,,2264,11300,10343,13564,0.002035,86.09
gpt-oss-120b,openai/gpt-oss-120b,xhigh,"{""effort"": ""xhigh""}",GB-0931,PB-Advanced-028,USAMO 2025,7,7,True,True,7,True,True,True,True,True,0,0,,3004,5853,4952,8857,0.001329,51.21
gemini-3.1-pro,google/gemini-3.1-pro-preview,default,"{""enabled"": true}",GB-0655,PB-Advanced-020,(Modified) IMO 2024 P2,0,0,False,False,1,True,False,True,True,False,1,1,,4099,2883,2466,6982,0.033954,23.24
gemini-3.1-pro,google/gemini-3.1-pro-preview,default,"{""enabled"": true}",GB-0115,PB-Advanced-004,Novel Problem,7,7,True,True,7,True,True,True,True,True,0,0,,5414,3780,3072,9194,0.044568,31.34
gemini-3.1-pro,google/gemini-3.1-pro-preview,default,"{""enabled"": true}",GB-0026,PB-Advanced-001,Novel Problem,7,7,True,True,7,True,True,True,True,True,0,0,,3882,1495,1111,5377,0.019803,12.47
gemini-3.1-pro,google/gemini-3.1-pro-preview,default,"{""enabled"": true}",GB-0760,PB-Advanced-023,(Modified) IMO 2024 P5,0,0,False,False,0,True,False,False,True,True,0,0,,10712,793,452,11505,0.02132,9.02
gemini-3.1-pro,google/gemini-3.1-pro-preview,default,"{""enabled"": true}",GB-0282,PB-Advanced-009,Novel Problem,0,0,False,False,0,True,False,False,True,True,0,0,,4340,1622,1199,5962,0.021645,15.77
gemini-3.1-pro,google/gemini-3.1-pro-preview,default,"{""enabled"": true}",GB-0251,PB-Advanced-008,Novel Problem,6,6,True,True,7,True,True,True,True,True,1,1,,5828,5924,5371,11752,0.066525,45.31
gemini-3.1-pro,google/gemini-3.1-pro-preview,default,"{""enabled"": true}",GB-0229,PB-Advanced-008,Novel Problem,0,0,False,False,1,True,False,True,True,False,1,1,,5821,3299,2461,9120,0.040266,27.18
gemini-3.1-pro,google/gemini-3.1-pro-preview,default,"{""enabled"": true}",GB-0143,PB-Advanced-005,Novel Problem,0,0,False,False,0,True,False,False,True,True,0,0,,7462,7459,6809,14921,0.083918,61.7
gemini-3.1-pro,google/gemini-3.1-pro-preview,default,"{""enabled"": true}",GB-0755,PB-Advanced-023,(Modified) IMO 2024 P5,0,0,False,False,0,True,False,False,True,True,0,0,,4924,601,220,5525,0.012165,7.44
gemini-3.1-pro,google/gemini-3.1-pro-preview,default,"{""enabled"": true}",GB-0105,PB-Advanced-004,Novel Problem,7,7,True,True,7,True,True,True,True,True,0,0,,4535,2000,1329,6535,0.025669,18.62
gemini-3.1-pro,google/gemini-3.1-pro-preview,default,"{""enabled"": true}",GB-0693,PB-Advanced-021,(Modified) IMO 2024 P3,0,0,False,False,1,True,False,True,True,False,1,1,,4706,12845,11661,17551,0.134332,102.8
gemini-3.1-pro,google/gemini-3.1-pro-preview,default,"{""enabled"": true}",GB-0759,PB-Advanced-023,(Modified) IMO 2024 P5,0,0,False,False,0,True,False,False,True,True,0,0,,3274,810,529,4084,0.012193,8.84
gemini-3.1-pro,google/gemini-3.1-pro-preview,default,"{""enabled"": true}",GB-0914,PB-Advanced-028,USAMO 2025,7,7,True,True,7,True,True,True,True,True,0,0,,2608,3736,3219,6344,0.04062,140.49
gemini-3.1-pro,google/gemini-3.1-pro-preview,default,"{""enabled"": true}",GB-0559,PB-Advanced-017,Novel Problem,3,1,False,True,7,True,True,True,False,True,4,4,,6496,3601,2802,10097,0.04413,31.41
gemini-3.1-pro,google/gemini-3.1-pro-preview,default,"{""enabled"": true}",GB-0090,PB-Advanced-003,Novel Problem,1,1,False,True,1,True,False,True,True,True,0,0,,4517,3129,2510,7646,0.036936,28.67
gemini-3.1-pro,google/gemini-3.1-pro-preview,default,"{""enabled"": true}",GB-0605,PB-Advanced-018,Novel Problem,1,1,False,True,0,True,False,False,True,False,-1,1,,4801,1164,759,5965,0.017641,12.03
gemini-3.1-pro,google/gemini-3.1-pro-preview,default,"{""enabled"": true}",GB-0433,PB-Advanced-013,Novel Problem,0,0,False,False,0,True,False,False,True,True,0,0,,4271,2697,2266,6968,0.032309,23.14
gemini-3.1-pro,google/gemini-3.1-pro-preview,default,"{""enabled"": true}",GB-0033,PB-Advanced-002,Novel Problem,0,0,False,False,0,True,False,False,True,True,0,0,,4224,1724,1296,5948,0.02252,16.78
gemini-3.1-pro,google/gemini-3.1-pro-preview,default,"{""enabled"": true}",GB-0031,PB-Advanced-001,Novel Problem,7,7,True,True,7,True,True,True,True,True,0,0,,3904,2213,1583,6117,0.02701,19.39
gemini-3.1-pro,google/gemini-3.1-pro-preview,default,"{""enabled"": true}",GB-0096,PB-Advanced-004,Novel Problem,4,6,False,True,7,True,True,True,False,True,3,3,,4183,1185,733,5368,0.017079,11.27
gemini-3.1-pro,google/gemini-3.1-pro-preview,default,"{""enabled"": true}",GB-0224,PB-Advanced-008,Novel Problem,0,0,False,False,1,True,False,True,True,False,1,1,,4368,3145,2500,7513,0.03691,28.17
gemini-3.1-pro,google/gemini-3.1-pro-preview,default,"{""enabled"": true}",GB-0239,PB-Advanced-008,Novel Problem,4,6,False,True,1,True,False,True,True,True,-3,3,,4678,3950,3307,8628,0.045347,33.12
gemini-3.1-pro,google/gemini-3.1-pro-preview,default,"{""enabled"": true}",GB-0518,PB-Advanced-016,Novel Problem,0,0,False,False,0,True,False,False,True,True,0,0,,2303,1913,1462,4216,0.022009,17.76
gemini-3.1-pro,google/gemini-3.1-pro-preview,default,"{""enabled"": true}",GB-0617,PB-Advanced-018,Novel Problem,1,1,False,True,0,True,False,False,True,False,-1,1,,4550,856,500,5406,0.014247,9.27
gemini-3.1-pro,google/gemini-3.1-pro-preview,default,"{""enabled"": true}",GB-0028,PB-Advanced-001,Novel Problem,7,7,True,True,7,True,True,True,True,True,0,0,,4910,4066,3312,8976,0.046797,33.19
gemini-3.1-pro,google/gemini-3.1-pro-preview,default,"{""enabled"": true}",GB-0575,PB-Advanced-017,Novel Problem,6,6,True,True,7,True,True,True,True,True,1,1,,5515,2417,1760,7932,0.031064,21.32
gemini-3.1-pro,google/gemini-3.1-pro-preview,default,"{""enabled"": true}",GB-0204,PB-Advanced-007,Novel Problem,7,7,True,True,7,True,True,True,True,True,0,0,,3409,1861,1245,5270,0.022871,15.82
gemini-3.1-pro,google/gemini-3.1-pro-preview,default,"{""enabled"": true}",GB-0734,PB-Advanced-022,(Modified) IMO 2024 P4,1,1,False,True,0,True,False,False,True,False,-1,1,,3290,1019,616,4309,0.014302,10.46
gemini-3.1-pro,google/gemini-3.1-pro-preview,default,"{""enabled"": true}",GB-0666,PB-Advanced-020,(Modified) IMO 2024 P2,1,1,False,True,1,True,False,True,True,True,0,0,,5938,3128,2377,9066,0.038703,26.26
gemini-3.1-pro,google/gemini-3.1-pro-preview,default,"{""enabled"": true}",GB-0719,PB-Advanced-021,(Modified) IMO 2024 P3,4,6,False,True,0,True,False,False,True,False,-4,4,,8911,2011,1517,10922,0.031249,18.92
gemini-3.1-pro,google/gemini-3.1-pro-preview,default,"{""enabled"": true}",GB-0987,PB-Advanced-030,USAMO 2025,0,0,False,False,0,True,False,False,True,True,0,0,,3262,1120,815,4382,0.015277,11.26
gemini-3.1-pro,google/gemini-3.1-pro-preview,default,"{""enabled"": true}",GB-0430,PB-Advanced-013,Novel Problem,0,0,False,False,1,True,False,True,True,False,1,1,,5081,2473,2103,7554,0.031081,22.37
gemini-3.1-pro,google/gemini-3.1-pro-preview,default,"{""enabled"": true}",GB-0226,PB-Advanced-008,Novel Problem,0,0,False,False,0,True,False,False,True,True,0,0,,4803,6477,5997,11280,0.070774,50.82
gemini-3.1-pro,google/gemini-3.1-pro-preview,default,"{""enabled"": true}",GB-0460,PB-Advanced-014,Novel Problem,7,7,True,True,7,True,True,True,True,True,0,0,,3102,2558,2150,5660,0.029458,21.99
gemini-3.1-pro,google/gemini-3.1-pro-preview,default,"{""enabled"": true}",GB-0604,PB-Advanced-018,Novel Problem,1,1,False,True,0,True,False,False,True,False,-1,1,,4298,1268,936,5566,0.018052,12.33
gemini-3.1-pro,google/gemini-3.1-pro-preview,default,"{""enabled"": true}",GB-0285,PB-Advanced-009,Novel Problem,0,0,False,False,0,True,False,False,True,True,0,0,,3912,887,455,4799,0.01376,10.31
gemini-3.1-pro,google/gemini-3.1-pro-preview,default,"{""enabled"": true}",GB-0829,PB-Advanced-025,USAMO 2025,7,7,True,True,7,True,True,True,True,True,0,0,,2868,2305,1804,5173,0.026635,19.45
