experiment,source_experiment,subclass,condition,reasoning,ideator_model,generator_model,verifier_model,reviser_model,model_short,model_id,problem_id,level,difficulty,difficulty_label,is_26_research,v4flash_score,v4flash_pass,v4pro_score,gemini_score,n_branches,cost_usd,elapsed_s,error
roleswap,roleswap_reasoning,oss_gemma_8cell,x_revise_gemma,max,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,openrouter/google/gemma-4-31b-it,gpt-oss-120b,openrouter/openai/gpt-oss-120b,PB-Basic-017,pre-IMO,0,pre-competition,False,7,True,,,3,0.014338,694.63,
roleswap,roleswap_reasoning,oss_gemma_8cell,x_revise_gemma,max,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,openrouter/google/gemma-4-31b-it,gpt-oss-120b,openrouter/openai/gpt-oss-120b,PB-Basic-018,pre-IMO,0,pre-competition,False,7,True,,,3,0.071387,2833.11,
roleswap,roleswap_reasoning,oss_gemma_8cell,x_revise_gemma,max,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,openrouter/google/gemma-4-31b-it,gpt-oss-120b,openrouter/openai/gpt-oss-120b,PB-Basic-019,IMO-easy,1,competition-hard,False,7,True,,,3,0.024379,1296.99,
roleswap,roleswap_reasoning,oss_gemma_8cell,x_revise_gemma,max,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,openrouter/google/gemma-4-31b-it,gpt-oss-120b,openrouter/openai/gpt-oss-120b,PB-Basic-020,IMO-easy,1,competition-hard,False,7,True,,,3,0.062366,2455.91,
roleswap,roleswap_reasoning,oss_gemma_8cell,x_revise_gemma,max,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,openrouter/google/gemma-4-31b-it,gpt-oss-120b,openrouter/openai/gpt-oss-120b,PB-Basic-021,IMO-easy,1,competition-hard,False,7,True,,,3,0.127129,5266.47,
roleswap,roleswap_reasoning,oss_gemma_8cell,x_revise_gemma,max,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,openrouter/google/gemma-4-31b-it,gpt-oss-120b,openrouter/openai/gpt-oss-120b,PB-Basic-022,IMO-easy,1,competition-hard,False,0,False,,,3,0.065008,3069.83,
roleswap,roleswap_reasoning,oss_gemma_8cell,x_revise_gemma,max,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,openrouter/google/gemma-4-31b-it,gpt-oss-120b,openrouter/openai/gpt-oss-120b,PB-Basic-023,IMO-medium,1,competition-hard,False,1,False,,,3,0.066104,4013.08,
roleswap,roleswap_reasoning,oss_gemma_8cell,x_revise_gemma,max,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,openrouter/google/gemma-4-31b-it,gpt-oss-120b,openrouter/openai/gpt-oss-120b,PB-Basic-024,IMO-medium,1,competition-hard,False,6,True,,,3,0.085234,3589.03,
roleswap,roleswap_reasoning,oss_gemma_8cell,x_revise_gemma,max,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,openrouter/google/gemma-4-31b-it,gpt-oss-120b,openrouter/openai/gpt-oss-120b,PB-Basic-025,IMO-easy,1,competition-hard,False,7,True,,,3,0.092104,2774.81,
roleswap,roleswap_reasoning,oss_gemma_8cell,x_revise_gemma,max,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,openrouter/google/gemma-4-31b-it,gpt-oss-120b,openrouter/openai/gpt-oss-120b,PB-Basic-026,IMO-medium,1,competition-hard,False,0,False,,,3,0.099623,3911.18,
roleswap,roleswap_reasoning,oss_gemma_8cell,x_revise_gemma,max,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,openrouter/google/gemma-4-31b-it,gpt-oss-120b,openrouter/openai/gpt-oss-120b,PB-Basic-027,IMO-easy,1,competition-hard,False,1,False,,,3,0.089421,4142.38,
roleswap,roleswap_reasoning,oss_gemma_8cell,x_revise_gemma,max,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,openrouter/google/gemma-4-31b-it,gpt-oss-120b,openrouter/openai/gpt-oss-120b,PB-Basic-028,IMO-medium,1,competition-hard,False,6,True,,,3,0.111115,4459.58,
roleswap,roleswap_reasoning,oss_gemma_8cell,x_revise_gemma,max,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,openrouter/google/gemma-4-31b-it,gpt-oss-120b,openrouter/openai/gpt-oss-120b,PB-Basic-029,IMO-medium,1,competition-hard,False,0,False,,,3,0.067723,5231.51,
roleswap,roleswap_reasoning,oss_gemma_8cell,x_revise_gemma,max,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,openrouter/google/gemma-4-31b-it,gpt-oss-120b,openrouter/openai/gpt-oss-120b,PB-Basic-030,IMO-easy,1,competition-hard,False,1,False,,,3,0.054458,3222.76,
roleswap,roleswap_reasoning,oss_gemma_8cell,x_revise_gemma,max,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,openrouter/google/gemma-4-31b-it,gpt-oss-120b,openrouter/openai/gpt-oss-120b,erdos-1051,Minor Novelty,3,research-medium,True,,,,,2,0.002927,33.73,
roleswap,roleswap_reasoning,oss_gemma_8cell,x_revise_gemma,max,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,openrouter/google/gemma-4-31b-it,gpt-oss-120b,openrouter/openai/gpt-oss-120b,erdos-333,Literature Identification,2,research-easy,True,0,False,,,3,0.080827,4647.22,
roleswap,roleswap_reasoning,oss_gemma_8cell,x_revise_gemma,max,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,openrouter/google/gemma-4-31b-it,gpt-oss-120b,openrouter/openai/gpt-oss-120b,erdos-397,Independent Rediscovery,1,competition-hard,True,0,False,,,3,0.06772,2533.51,
roleswap,roleswap_reasoning,oss_gemma_8cell,x_revise_gemma,max,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,openrouter/google/gemma-4-31b-it,gpt-oss-120b,openrouter/openai/gpt-oss-120b,erdos-654,Negligible Novelty,2,research-easy,True,0,False,,,3,0.084871,3513.98,
roleswap,roleswap_reasoning,oss_gemma_8cell,x_revise_gemma,max,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,openrouter/google/gemma-4-31b-it,gpt-oss-120b,openrouter/openai/gpt-oss-120b,erdos-659,Negligible Novelty,2,research-easy,True,0,False,,,3,0.079546,3466.84,
roleswap,roleswap_reasoning,oss_gemma_8cell,x_revise_gemma,max,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,openrouter/google/gemma-4-31b-it,gpt-oss-120b,openrouter/openai/gpt-oss-120b,first-proof-10-official,1,2,research-easy,True,6,True,,,3,0.056938,2633.6,
roleswap,roleswap_reasoning,oss_gemma_8cell,x_revise_gemma,max,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,openrouter/google/gemma-4-31b-it,gpt-oss-120b,openrouter/openai/gpt-oss-120b,first-proof-4-official,3,4,research-hard,True,0,False,,,3,0.090014,3420.47,
roleswap,roleswap_reasoning,oss_gemma_8cell,x_revise_gemma,max,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,openrouter/google/gemma-4-31b-it,gpt-oss-120b,openrouter/openai/gpt-oss-120b,first-proof-5-official,2,3,research-medium,True,0,False,,,3,0.067614,1929.35,
roleswap,roleswap_reasoning,oss_gemma_8cell,x_revise_gemma,max,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,openrouter/google/gemma-4-31b-it,gpt-oss-120b,openrouter/openai/gpt-oss-120b,first-proof-6-official,3,4,research-hard,True,0,False,,,3,0.104964,3293.52,
roleswap,roleswap_reasoning,oss_gemma_8cell,x_revise_gemma,max,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,openrouter/google/gemma-4-31b-it,gpt-oss-120b,openrouter/openai/gpt-oss-120b,ramsey-hypergraphs,Moderately Interesting,5,research-frontier,True,0,False,,,3,0.087452,4334.43,
roleswap,roleswap_reasoning,oss_gemma_8cell,x_revise_oss,max,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,PB-Advanced-001,IMO-easy,1,competition-hard,False,7,True,,,3,0.04737,4023.1,
roleswap,roleswap_reasoning,oss_gemma_8cell,x_revise_oss,max,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,PB-Advanced-002,IMO-medium,1,competition-hard,False,0,False,,,3,0.042892,3745.66,
roleswap,roleswap_reasoning,oss_gemma_8cell,x_revise_oss,max,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,PB-Advanced-003,IMO-hard,1,competition-hard,False,1,False,,,3,0.118171,4348.55,
roleswap,roleswap_reasoning,oss_gemma_8cell,x_revise_oss,max,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,PB-Advanced-004,IMO-easy,1,competition-hard,False,7,True,,,3,0.060666,4385.34,
roleswap,roleswap_reasoning,oss_gemma_8cell,x_revise_oss,max,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,PB-Advanced-005,IMO-medium,1,competition-hard,False,0,False,,,3,0.147134,4172.47,
roleswap,roleswap_reasoning,oss_gemma_8cell,x_revise_oss,max,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,PB-Advanced-006,IMO-hard,1,competition-hard,False,0,False,,,3,0.131521,5777.99,
roleswap,roleswap_reasoning,oss_gemma_8cell,x_revise_oss,max,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,PB-Advanced-007,IMO-easy,1,competition-hard,False,7,True,,,3,0.060799,3831.22,
roleswap,roleswap_reasoning,oss_gemma_8cell,x_revise_oss,max,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,PB-Advanced-008,IMO-medium,1,competition-hard,False,6,True,,,3,0.083126,5725.5,
roleswap,roleswap_reasoning,oss_gemma_8cell,x_revise_oss,max,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,PB-Advanced-009,IMO-hard,1,competition-hard,False,0,False,,,3,0.090898,8260.68,
roleswap,roleswap_reasoning,oss_gemma_8cell,x_revise_oss,max,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,PB-Advanced-010,IMO-medium,1,competition-hard,False,0,False,,,3,0.134958,4488.55,
roleswap,roleswap_reasoning,oss_gemma_8cell,x_revise_oss,max,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,PB-Advanced-011,IMO-medium,1,competition-hard,False,0,False,,,3,0.079026,5136.37,
roleswap,roleswap_reasoning,oss_gemma_8cell,x_revise_oss,max,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,PB-Advanced-012,IMO-hard,1,competition-hard,False,1,False,,,3,0.069689,2763.49,
roleswap,roleswap_reasoning,oss_gemma_8cell,x_revise_oss,max,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,PB-Advanced-013,IMO-easy,1,competition-hard,False,0,False,,,3,0.083392,5301.96,
roleswap,roleswap_reasoning,oss_gemma_8cell,x_revise_oss,max,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,PB-Advanced-014,IMO-medium,1,competition-hard,False,1,False,,,3,0.117771,4029.26,
roleswap,roleswap_reasoning,oss_gemma_8cell,x_revise_oss,max,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,PB-Advanced-015,IMO-hard,1,competition-hard,False,0,False,,,3,0.109753,6039.9,
roleswap,roleswap_reasoning,oss_gemma_8cell,x_revise_oss,max,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,PB-Advanced-016,IMO-easy,1,competition-hard,False,0,False,,,3,0.118906,4401.1,
roleswap,roleswap_reasoning,oss_gemma_8cell,x_revise_oss,max,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,PB-Advanced-017,IMO-easy,1,competition-hard,False,6,True,,,3,0.049411,6582.91,
roleswap,roleswap_reasoning,oss_gemma_8cell,x_revise_oss,max,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,PB-Advanced-018,IMO-hard,1,competition-hard,False,0,False,,,3,0.1373,4299.32,
roleswap,roleswap_reasoning,oss_gemma_8cell,x_revise_oss,max,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,PB-Advanced-019,IMO-easy,1,competition-hard,False,7,True,,,3,0.043072,2090.23,
roleswap,roleswap_reasoning,oss_gemma_8cell,x_revise_oss,max,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,PB-Advanced-020,IMO-medium,1,competition-hard,False,0,False,,,3,0.101119,4168.79,
roleswap,roleswap_reasoning,oss_gemma_8cell,x_revise_oss,max,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,PB-Advanced-021,IMO-hard,1,competition-hard,False,0,False,,,3,0.099881,6522.92,
roleswap,roleswap_reasoning,oss_gemma_8cell,x_revise_oss,max,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,PB-Advanced-022,IMO-easy,1,competition-hard,False,0,False,,,3,0.101342,8266.73,
roleswap,roleswap_reasoning,oss_gemma_8cell,x_revise_oss,max,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,PB-Advanced-023,IMO-medium,1,competition-hard,False,0,False,,,3,0.041138,2866.59,
roleswap,roleswap_reasoning,oss_gemma_8cell,x_revise_oss,max,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,PB-Advanced-024,IMO-hard,1,competition-hard,False,0,False,,,3,0.085159,7105.9,
roleswap,roleswap_reasoning,oss_gemma_8cell,x_revise_oss,max,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,PB-Advanced-025,IMO-easy,1,competition-hard,False,7,True,,,3,0.043149,2719.25,
roleswap,roleswap_reasoning,oss_gemma_8cell,x_revise_oss,max,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,PB-Advanced-026,IMO-medium,1,competition-hard,False,0,False,,,3,0.083229,4660.95,
roleswap,roleswap_reasoning,oss_gemma_8cell,x_revise_oss,max,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,PB-Advanced-027,IMO-hard,1,competition-hard,False,0,False,,,3,0.069303,4876.45,
roleswap,roleswap_reasoning,oss_gemma_8cell,x_revise_oss,max,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,PB-Advanced-028,IMO-easy,1,competition-hard,False,7,True,,,3,0.034938,1944.49,
roleswap,roleswap_reasoning,oss_gemma_8cell,x_revise_oss,max,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,PB-Advanced-029,IMO-medium,1,competition-hard,False,0,False,,,3,0.11786,5318.74,
roleswap,roleswap_reasoning,oss_gemma_8cell,x_revise_oss,max,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,PB-Advanced-030,IMO-hard,1,competition-hard,False,7,True,,,3,0.0785,3775.9,
roleswap,roleswap_reasoning,oss_gemma_8cell,x_revise_oss,max,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,PB-Basic-001,IMO-easy,1,competition-hard,False,7,True,,,3,0.021085,1762.12,
roleswap,roleswap_reasoning,oss_gemma_8cell,x_revise_oss,max,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,PB-Basic-002,pre-IMO,0,pre-competition,False,7,True,,,3,0.035816,2209.58,
roleswap,roleswap_reasoning,oss_gemma_8cell,x_revise_oss,max,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,PB-Basic-003,IMO-easy,1,competition-hard,False,7,True,,,3,0.036908,1919.85,
roleswap,roleswap_reasoning,oss_gemma_8cell,x_revise_oss,max,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,PB-Basic-004,IMO-easy,1,competition-hard,False,7,True,,,3,0.052396,3107.81,
roleswap,roleswap_reasoning,oss_gemma_8cell,x_revise_oss,max,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,PB-Basic-005,IMO-easy,1,competition-hard,False,7,True,,,3,0.043064,2409.3,
roleswap,roleswap_reasoning,oss_gemma_8cell,x_revise_oss,max,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,PB-Basic-006,IMO-medium,1,competition-hard,False,7,True,,,3,0.085052,3319.58,
roleswap,roleswap_reasoning,oss_gemma_8cell,x_revise_oss,max,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,PB-Basic-007,IMO-medium,1,competition-hard,False,1,False,,,3,0.135031,3335.68,
roleswap,roleswap_reasoning,oss_gemma_8cell,x_revise_oss,max,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,PB-Basic-008,pre-IMO,0,pre-competition,False,7,True,,,3,0.033313,1028.07,
roleswap,roleswap_reasoning,oss_gemma_8cell,x_revise_oss,max,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,PB-Basic-009,IMO-easy,1,competition-hard,False,0,False,,,3,0.107884,2229.99,
roleswap,roleswap_reasoning,oss_gemma_8cell,x_revise_oss,max,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,PB-Basic-010,IMO-easy,1,competition-hard,False,7,True,,,3,0.021573,1577.0,
roleswap,roleswap_reasoning,oss_gemma_8cell,x_revise_oss,max,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,PB-Basic-011,IMO-easy,1,competition-hard,False,7,True,,,3,0.054263,3641.76,
roleswap,roleswap_reasoning,oss_gemma_8cell,x_revise_oss,max,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,PB-Basic-012,IMO-medium,1,competition-hard,False,7,True,,,3,0.037501,839.36,
roleswap,roleswap_reasoning,oss_gemma_8cell,x_revise_oss,max,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,PB-Basic-013,pre-IMO,0,pre-competition,False,7,True,,,3,0.026077,1298.61,
roleswap,roleswap_reasoning,oss_gemma_8cell,x_revise_oss,max,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,PB-Basic-014,pre-IMO,0,pre-competition,False,7,True,,,3,0.034712,867.72,
roleswap,roleswap_reasoning,oss_gemma_8cell,x_revise_oss,max,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,PB-Basic-015,pre-IMO,0,pre-competition,False,7,True,,,3,0.034294,1162.19,
roleswap,roleswap_reasoning,oss_gemma_8cell,x_revise_oss,max,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,PB-Basic-016,pre-IMO,0,pre-competition,False,7,True,,,3,0.029259,1766.41,
roleswap,roleswap_reasoning,oss_gemma_8cell,x_revise_oss,max,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,PB-Basic-017,pre-IMO,0,pre-competition,False,7,True,,,3,0.016083,829.44,
roleswap,roleswap_reasoning,oss_gemma_8cell,x_revise_oss,max,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,PB-Basic-018,pre-IMO,0,pre-competition,False,7,True,,,3,0.033188,1340.46,
roleswap,roleswap_reasoning,oss_gemma_8cell,x_revise_oss,max,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,PB-Basic-019,IMO-easy,1,competition-hard,False,7,True,,,3,0.023705,1542.14,
roleswap,roleswap_reasoning,oss_gemma_8cell,x_revise_oss,max,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,PB-Basic-020,IMO-easy,1,competition-hard,False,7,True,,,3,0.036554,2370.96,
roleswap,roleswap_reasoning,oss_gemma_8cell,x_revise_oss,max,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,PB-Basic-021,IMO-easy,1,competition-hard,False,7,True,,,3,0.142106,3808.03,
roleswap,roleswap_reasoning,oss_gemma_8cell,x_revise_oss,max,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,PB-Basic-022,IMO-easy,1,competition-hard,False,0,False,,,3,0.042653,1851.98,
