model,model_id,model_config,reasoning_param_json,problem_id,category,subcategory,short_answer,score,verdict_raw,gen_elapsed_s,judge_elapsed_s,total_elapsed_s,prompt_tokens,completion_tokens,reasoning_tokens,total_tokens,judge_prompt_tokens,judge_completion_tokens,est_cost_usd,judge_model,run_date,source_file,error
gpt-oss-120b,openai/gpt-oss-120b,default,,imo-bench-geometry-044,Geometry,computation,75,1,"<verdict>correct</verdict> The candidate correctly sets up the geometry in a coordinate system, identifies the line equations for the angle bisector and the segment $NQ$, computes the coordinates of the intersection point $E$, and uses the dot product to correctly determine the angle to be $75^\circ$.",98.91,0.7,99.61,294,5167,,5461,2422,64,0.000941526,google/gemini-3.1-flash-lite-preview,2026-05-04,answerbench_compare_20260504_20260504_084012.json,
gpt-oss-120b,openai/gpt-oss-120b,default,,imo-bench-number_theory-036,Number theory,Base and Digit,"$2,3, \underbrace{2\cdots2}_{n}1$",1,"<verdict>correct</verdict>The candidate correctly identified $n=2$, $n=3$, and the family of numbers $\underbrace{2\dots2}_{m}1$. Note that the ground truth $1$ is included in the candidate's set of solutions as the $m=0$ case (since $\underbrace{2\dots2}_{0}1 = 1$), and their general formula covers the infinite sequence provided in the ground truth.",350.88,1.12,352.0,254,10149,,10403,3443,97,0.0018367260000000001,google/gemini-3.1-flash-lite-preview,2026-05-04,answerbench_compare_20260504_20260504_084012.json,
gpt-oss-120b,openai/gpt-oss-120b,default,,imo-bench-number_theory-020,Number theory,Divisibility,44,1,<verdict>correct</verdict> The candidate correctly identifies the set of integers satisfying the condition as the set of primes $p \ge 5$ less than 200. Calculating $\pi(200) - 2 = 46 - 2 = 44$ is correct.,303.65,1.08,304.72,223,1538,,1761,2724,65,0.000285537,google/gemini-3.1-flash-lite-preview,2026-05-04,answerbench_compare_20260504_20260504_084012.json,
gpt-oss-120b,openai/gpt-oss-120b,default,,imo-bench-number_theory-028,Number theory,Sequence,2,0,"<verdict>incorrect</verdict> The candidate incorrectly concludes that any positive integer $n$ admits such a sequence. The condition $a_k = a_{k-1}/k + k^{n-1} \in \mathbb{Z}$ requires $k \mid a_{k-1}$. Summing this reveals that the integrality depends on properties of the sum $\sum_{i=1}^k (i-1)! i^{n-1} \equiv 0 \pmod{k}$ for all $k$, which specifically restricts $n \pmod 3$ to a single value (2). The candidate's derivation fails to account for the constraints correctly, leading to an incorrect result.",401.93,1.13,403.06,269,11681,,11950,2248,147,0.0021130710000000002,google/gemini-3.1-flash-lite-preview,2026-05-04,answerbench_compare_20260504_20260504_084012.json,
gpt-oss-120b,openai/gpt-oss-120b,default,,imo-bench-number_theory-098,Number theory,Other,93,0,"<verdict>incorrect</verdict> The candidate incorrectly assumes that the strategy works for all starting integers $S$ regardless of magnitude. The game allows the organizers to choose the starting number $S$ arbitrarily large, and the strategy relies on a number of turns that depends on $S$. The correct analysis recognizes that only values of $F$ that satisfy the condition for all $S$ (which requires $F$ to be large enough to control the growth forced by the organizers) are admissible.",174.68,1.27,175.95,313,5044,,5357,3256,101,0.000920127,google/gemini-3.1-flash-lite-preview,2026-05-04,answerbench_compare_20260504_20260504_084012.json,
gpt-oss-120b,openai/gpt-oss-120b,default,,imo-bench-number_theory-044,Number theory,Set,64,1,"<verdict>correct</verdict>
The candidate correctly identifies the condition $6 \mid m(m+1)$ and properly handles the requirements for forming non-empty disjoint subsets. Having correctly excluded $m=2$ and $m=3$ from the count of values satisfying the divisibility condition, the final calculation of $66-2=64$ is correct.",234.74,1.14,235.88,290,5173,,5463,2978,80,0.0009424500000000001,google/gemini-3.1-flash-lite-preview,2026-05-04,answerbench_compare_20260504_20260504_084012.json,
gpt-oss-120b,openai/gpt-oss-120b,default,,imo-bench-number_theory-014,Number theory,Diophantine Equation,"$(n^2 +3n+2, n^3 + 4n^2 + 3n -1)$
for $n \ge 1$",1,"<verdict>correct</verdict>

The candidate's solution set $(a, b) = (n(n+1), n(n+2)(n-1)-1)$ for $n \ge 2$ is equivalent to the ground-truth solution set $(n^2 + 3n + 2, n^3 + 4n^2 + 3n - 1)$ for $n \ge 1$. Specifically, by substituting $m = n+1$ into the candidate's expression (where $m \ge 3$), it yields $(m^2-m, m^3-3m^2+2m-1)$, which covers the same set of pairs as the ground-truth expression shifting the index $n$. Both correctly identify the same infinite family of integer solutions.",337.28,0.99,338.28,176,1421,,1597,2496,174,0.000262644,google/gemini-3.1-flash-lite-preview,2026-05-04,answerbench_compare_20260504_20260504_084012.json,
gpt-oss-120b,openai/gpt-oss-120b,default,,imo-bench-number_theory-012,Number theory,Functional Equation,$n \ge 2$,0,"<verdict>incorrect</verdict> The candidate solution incorrectly claims that all positive integers $n \ge 1$ are solutions. For $n=1$, the condition requires $\operatorname{gcd}(f(a)+a+b, f(a+b)+a)=1$ for all $a, b$. If $a=b$, the condition implies $\operatorname{gcd}(f(a)+2a, f(2a)+a)=1$. It is a known result for this specific problem (often cited from IMO Shortlist 2004) that $n=1$ is not a solution, and the set of possible values is $n \ge 2$.",10.58,1.03,11.61,252,4564,,4816,2265,144,0.000831348,google/gemini-3.1-flash-lite-preview,2026-05-04,answerbench_compare_20260504_20260504_084012.json,
gpt-oss-120b,openai/gpt-oss-120b,default,,imo-bench-number_theory-049,Number theory,Set,3,1,"<verdict>correct</verdict> The candidate correctly identifies the problem as requesting the largest $m$ such that every $m$-coloring of $\{1, \dots, 40\}$ contains a monochromatic solution to $x+y=z$, which is equivalent to finding the largest $m$ such that $S(m) < 40$. Using the known Schur numbers $S(3)=13$ and $S(4)=44$, the candidate correctly concludes $m=3$.",51.85,0.84,52.7,267,2408,,2675,2518,105,0.000443853,google/gemini-3.1-flash-lite-preview,2026-05-04,answerbench_compare_20260504_20260504_084012.json,
gpt-oss-120b,openai/gpt-oss-120b,default,,imo-bench-number_theory-013,Number theory,Representation,$(n-2)2^n +1$,0,"<verdict>incorrect</verdict> The candidate solution abruptly ends at ""8, 12, 14, 15"" and fails to provide a final answer for the largest positive integer that cannot be expressed as a sum of numbers in $C_n$.",499.24,1.04,500.28,270,16000,,16270,2105,57,0.0028905299999999997,google/gemini-3.1-flash-lite-preview,2026-05-04,answerbench_compare_20260504_20260504_084012.json,
gpt-oss-120b,openai/gpt-oss-120b,default,,imo-bench-number_theory-046,Number theory,Divisibility,$2k-1$,0,"<verdict>incorrect</verdict> The candidate misinterpreted the problem, possibly due to a typo in the provided question text (which asks for the answer in terms of $k$ but lists $m$ as the variable). The problem asks for the minimum $m$ such that for *any* $m$ integers there exists a subset of size *some* $k$ whose sum is a multiple of $k$; the ground-truth answer $2k-1$ is a standard result for a different problem statement (Erdős-Ginzburg-Ziv theorem or similar). In the context of a fixed $k$ given in the prompt, the candidate provided a value ($m=3$) that does not match the expression $2k-1$.",44.44,1.14,45.59,241,1840,,2081,1756,156,0.00034059899999999997,google/gemini-3.1-flash-lite-preview,2026-05-04,answerbench_compare_20260504_20260504_084012.json,
gpt-oss-120b,openai/gpt-oss-120b,default,,imo-bench-number_theory-045,Number theory,Sequence,2030,1,"<verdict>correct</verdict> The candidate correctly identifies the characterization of ""cool integers"" as those for which the $n$-th triangular number is not a square, correctly lists the square-triangular indices, and performs the correct enumeration to find the 2025th cool integer.",197.33,1.06,198.39,260,3739,,3999,2885,63,0.0006831599999999999,google/gemini-3.1-flash-lite-preview,2026-05-04,answerbench_compare_20260504_20260504_084012.json,
gpt-oss-120b,openai/gpt-oss-120b,default,,imo-bench-number_theory-078,Number theory,Divisibility,"0,2,6",1,"<verdict>correct</verdict> The candidate correctly factors the expression, identifies the constraints on the prime factors, solves the resulting Diophantine system, and concludes with the correct set of nonnegative integers $\{0, 2, 6\}$.",210.87,0.77,211.64,244,6070,,6314,3058,50,0.001102116,google/gemini-3.1-flash-lite-preview,2026-05-04,answerbench_compare_20260504_20260504_084012.json,
gpt-oss-120b,openai/gpt-oss-120b,default,,imo-bench-number_theory-034,Number theory,Divisor,All powers of 2,1,"<verdict>correct</verdict>
The candidate correctly identifies that the values of $\frac{g(n)}{n}$ that appear exactly once are precisely the powers of two (i.e., $\{2^t \mid t \ge 0\}$). The reasoning is mathematically sound, and the final conclusion matches the ground truth.",11.87,0.78,12.65,249,5814,,6063,2855,70,0.001056231,google/gemini-3.1-flash-lite-preview,2026-05-04,answerbench_compare_20260504_20260504_084012.json,
gpt-oss-120b,openai/gpt-oss-120b,xhigh,"{""effort"":""xhigh""}",imo-bench-algebra-083,Algebra,Sequence,2048,1,"<verdict>correct</verdict> The candidate correctly identifies the recursive sequence as the well-known Hofstadter sequence $a_n$ (specifically one whose indices are powers of 2 satisfy $a_{2^k} = 2^{k-1}$), correctly calculates the value for $n = 4096 = 2^{12}$, and verifies it as 2048.",405.15,0.84,405.99,300,34272,21068,34572,3566,87,0.00618066,google/gemini-3.1-flash-lite-preview,2026-05-05,cheap_xhigh_answerbench50_20260505_20260505_081826.json,
gpt-oss-120b,openai/gpt-oss-120b,xhigh,"{""effort"":""xhigh""}",imo-bench-algebra-015,Algebra,Functional Equation,8109,1,"<verdict>correct</verdict> The candidate solution correctly identifies that the function $g$ must behave piecewise linearly and uses the reflection and sum properties derived from the functional equation, combined with the given constraints, to verify the function. The derived values $g(x) = 4x+9$ for $x \equiv 0 \pmod 3$, $g(x) = 4x+23$ for $x \equiv 1 \pmod 3$, and $g(x) = 4x-5$ for $x \equiv 2 \pmod 3$ are consistent with all data (e.g., $g(10) = 4(10)+23=63$). Computing $g(2025)$ via this formula ($2025 \equiv 0 \pmod 3$) gives $4(2025) + 9 = 8100 + 9 = 8109$.",283.5,2.13,285.62,304,65536,48406,65840,73111,208,0.011808336,google/gemini-3.1-flash-lite-preview,2026-05-05,cheap_xhigh_answerbench50_20260505_20260505_081826.json,
gpt-oss-120b,openai/gpt-oss-120b,xhigh,"{""effort"":""xhigh""}",imo-bench-algebra-004,Algebra,Inequality,$2^{u-2}$,1,<verdict>correct</verdict> The candidate correctly identifies the value of the constant as $2^{u-2}$ and provides a full analytical derivation using Taylor expansions and convexity arguments to justify why this is the smallest such constant.,1119.18,0.88,1120.06,253,37223,21791,37476,3120,48,0.0067100070000000005,google/gemini-3.1-flash-lite-preview,2026-05-05,cheap_xhigh_answerbench50_20260505_20260505_081826.json,
gpt-oss-120b,openai/gpt-oss-120b,xhigh,"{""effort"":""xhigh""}",imo-bench-algebra-096,Algebra,Inequality,$4\cdot3^{2023}$,0,"<verdict>incorrect</verdict>
The candidate's analysis and recurrence logic are sound, but they arrive at the final answer $2 \cdot 3^{2024}$. The ground truth is $4 \cdot 3^{2023}$. Comparing these, $2 \cdot 3^{2024} = 2 \cdot 3 \cdot 3^{2023} = 6 \cdot 3^{2023} \neq 4 \cdot 3^{2023}$, so the values do not match.",741.97,1.26,743.22,319,30776,21136,31095,3503,122,0.005552121,google/gemini-3.1-flash-lite-preview,2026-05-05,cheap_xhigh_answerbench50_20260505_20260505_081826.json,
gpt-oss-120b,openai/gpt-oss-120b,xhigh,"{""effort"":""xhigh""}",imo-bench-algebra-037,Algebra,Functional Equation,$X(y)=1+(u-1) \bar{y}$,1,"<verdict>correct</verdict>

The candidate correctly derives the general form of the function $X(z) = 1 + \varepsilon \bar{z}$ with $|\varepsilon|=1$. By substituting $\varepsilon = u-1$ (which satisfies $|\varepsilon|=1$ since $|u-1|=1$), the candidate arrives at $X(z) = 1 + (u-1)\bar{z}$, which is identical to the ground-truth expression.",90.59,1.31,91.9,304,23817,0,24121,2910,99,0.004298916,google/gemini-3.1-flash-lite-preview,2026-05-05,cheap_xhigh_answerbench50_20260505_20260505_081826.json,
gpt-oss-120b,openai/gpt-oss-120b,xhigh,"{""effort"":""xhigh""}",imo-bench-algebra-032,Algebra,Functional Equation,16,0,"<verdict>incorrect</verdict>

The ground truth of the problem is 16, which corresponds to the number of subgroups of $S$ that can actually be formed as $H \cap S$ for a ""good"" function $g$ defined on $\mathbb{R}$. The conditions on the good function $g$ (specifically the domain $\mathbb{R}$) impose structural constraints that limit the possible choices of $H$ (and thus $K$), whereas the candidate incorrectly assumes any subgroup $K \subseteq S$ can be extended to an $H \subseteq \mathbb{R}$ that creates a valid good function.",65.7,1.41,67.1,431,19392,0,19823,3120,130,0.0035073689999999998,google/gemini-3.1-flash-lite-preview,2026-05-05,cheap_xhigh_answerbench50_20260505_20260505_081826.json,
gpt-oss-120b,openai/gpt-oss-120b,xhigh,"{""effort"":""xhigh""}",imo-bench-algebra-029,Algebra,Functional Equation,$g(x)=\frac{1}{3} ((2x)^a +(2x)^{-a})$ for some $a>0$,1,"<verdict>correct</verdict>

The candidate successfully derives the general form $g(x) = \frac{1}{3} ((2x)^a + (2x)^{-a})$ for $a > 0$, which is equivalent to the ground truth provided. The reasoning using logarithmic and substitution methods to identify the hyperbolic cosine identity is robust and correct.",188.89,0.8,189.69,284,25427,15652,25711,3183,76,0.004587936,google/gemini-3.1-flash-lite-preview,2026-05-05,cheap_xhigh_answerbench50_20260505_20260505_081826.json,
gpt-oss-120b,openai/gpt-oss-120b,xhigh,"{""effort"":""xhigh""}",imo-bench-algebra-018,Algebra,Functional Equation,"2026, 2030",0,"<verdict>incorrect</verdict> The candidate correctly identifies the case $a_n = n+1$, which leads to $a_{2025} = 2026$, but they fail to find the second possible solution $a_n = n+5$ (for $n$ even) and $a_n = n-3$ (for $n$ odd/other variants), which correspond to $a_{2025} = 2030$. The ground-truth answer includes both $2026$ and $2030$.",1504.03,0.95,1504.98,255,51038,38893,51293,2778,125,0.009196785,google/gemini-3.1-flash-lite-preview,2026-05-05,cheap_xhigh_answerbench50_20260505_20260505_081826.json,
gpt-oss-120b,openai/gpt-oss-120b,xhigh,"{""effort"":""xhigh""}",imo-bench-algebra-014,Algebra,Inequality,$2025^2 a(a-1)$,1,"<verdict>correct</verdict> The problem asks for the maximum value of the quadratic form $S = \sum_{1 \le m < n \le 2a} (n-m-a) p_m p_n$ given $|p_i| \le 2025$. This sum matches $2025^2 \sum_{1 \le m < n \le 2a} (n-m-a) s_m s_n$ where $s_i \in \{-1, 1\}$. The maximum value is $2025^2 a(a-1)$, which occurs for patterns such as $p_m = 2025$ for $m \le a$ and $p_m = -2025$ for $m > a$. For this assignment, the sum simplifies by counting positive and negative contributions across indices, leading to the value $2025^2 a(a-1)$.",282.56,1.77,284.33,226,19806,19806,20032,29324,211,0.0035738939999999998,google/gemini-3.1-flash-lite-preview,2026-05-05,cheap_xhigh_answerbench50_20260505_20260505_081826.json,
gpt-oss-120b,openai/gpt-oss-120b,xhigh,"{""effort"":""xhigh""}",imo-bench-algebra-088,Algebra,Equation,$\frac{1}{7}$,1,"<verdict>correct</verdict> The candidate correctly solved the equation by reducing it to a search for integer values of the inner results, verifying the unique solution $a = 1/7$.",180.5,0.63,181.13,246,26122,16390,26368,3320,41,0.004711554,google/gemini-3.1-flash-lite-preview,2026-05-05,cheap_xhigh_answerbench50_20260505_20260505_081826.json,
gpt-oss-120b,openai/gpt-oss-120b,xhigh,"{""effort"":""xhigh""}",imo-bench-algebra-071,Algebra,Inequality,$\frac{2}{3}$,1,<verdict>correct</verdict> The candidate correctly identified the minimum value using a valid inequality-based approach and correctly showed it is reachable. The final answer $\frac{2}{3}$ matches the ground truth.,161.72,0.66,162.38,294,25802,17343,26096,3006,45,0.004655826,google/gemini-3.1-flash-lite-preview,2026-05-05,cheap_xhigh_answerbench50_20260505_20260505_081826.json,
gpt-oss-120b,openai/gpt-oss-120b,xhigh,"{""effort"":""xhigh""}",imo-bench-algebra-012,Algebra,Other,$\frac{1}{2}$,0,"<verdict>incorrect</verdict> The candidate incorrectly simplified the problem setup. Specifically, the condition $|ef-gh| \le Tfh$ is equivalent to $|\frac{e}{h} - \frac{g}{f}| \le T$ only if the denominators are kept distinct and constrained, but the problem allows choosing any four distinct numbers $e, f, g, h$ from the set of five. The minimum value for $T$ is mathematically $1/2$.",1528.27,1.44,1529.71,267,64902,55841,65169,2977,101,0.011692773,google/gemini-3.1-flash-lite-preview,2026-05-05,cheap_xhigh_answerbench50_20260505_20260505_081826.json,
gpt-oss-120b,openai/gpt-oss-120b,xhigh,"{""effort"":""xhigh""}",imo-bench-combinatorics-076,Combinatorics,Extremal Combinatorics,64,0,"<verdict>incorrect</verdict> The candidate correctly interprets the Fibonacci and Lucas conditions separately, but fails to account for the fact that the problem asks for a single set $S$ that satisfies BOTH conditions. The problem states ""Determine the smallest size of a set $S$ of integers such that for every $k=2,3, \ldots, 125$ there exist ... $x, y \in S$ such that $x-y=F_{k}$. **Also**, there exist some $a, b \in T$ for some set $T$ such that $a-b = L_{100}$."" The phrasing ""for some set $T$"" implies $T$ is generally understood to be $S$. If $T=S$, the set $S$ must contain two elements with difference $L_{100}$, which may require an additional element if the Fibonacci-covering set does not already satisfy the condition, leading to a different result than 19.",113.15,1.81,114.96,419,55552,52693,55971,4202,208,0.010015701,google/gemini-3.1-flash-lite-preview,2026-05-05,cheap_xhigh_answerbench50_20260505_20260505_081826.json,
gpt-oss-120b,openai/gpt-oss-120b,xhigh,"{""effort"":""xhigh""}",imo-bench-combinatorics-055,Combinatorics,Extremal Combinatorics,3986729,0,"<verdict>incorrect</verdict> The candidate's answer is $3,904,576$, while the correct answer based on established results for this problem is $3,986,729$. The candidate incorrectly assumes that the region of cells with the same value $r$ must be a single union of disjoint $52 \times 52$ tiles forming a single rectangle of side length $38 \times 52 = 1976$. It is possible to construct configurations where the cells with the same value $r$ form a set of size $(38 \times 52 + 1)^2$ (or similar configurations exceeding $1976^2$) because the tiles can overlap in ways that satisfy the constant-$r$ condition over a larger area.",337.07,1.25,338.31,273,62329,60395,62602,2940,172,0.011229867000000001,google/gemini-3.1-flash-lite-preview,2026-05-05,cheap_xhigh_answerbench50_20260505_20260505_081826.json,
gpt-oss-120b,openai/gpt-oss-120b,xhigh,"{""effort"":""xhigh""}",imo-bench-combinatorics-005,Combinatorics,Enumerative Combinatorics,1431655764,1,"<verdict>correct</verdict>

The candidate correctly analyzes the combinatorial problem of counting natural numbers up to 16 digits using digits $\{0, 1, 2, 8\}$ such that the sum of digits is divisible by 3. By using a generating function approach ($f(x) = 1+x+2x^2$) and accounting for the restriction that the leading digit cannot be 0, the candidate arrives at the sum of the counts $N(L)$ for $L=1$ to $16$. The closed-form evaluation $(4^{16}-4)/3$ leading to the correct integer $1,431,655,764$ is mathematically sound.",605.97,1.04,607.01,259,13068,9479,13327,14672,153,0.002362341,google/gemini-3.1-flash-lite-preview,2026-05-05,cheap_xhigh_answerbench50_20260505_20260505_081826.json,
gpt-oss-120b,openai/gpt-oss-120b,xhigh,"{""effort"":""xhigh""}",imo-bench-combinatorics-004,Combinatorics,Extremal Combinatorics,9216,1,"<verdict>correct</verdict> The candidate correctly identifies that to maximize the sum of the remaining numbers, one must minimize the sum of the removed numbers. They correctly reason that removing all even numbers (95 elements in total, which satisfies the requirement of removing at least 95) creates the smallest possible sum for the removed set, and they correctly compute the remaining sum.",746.3,2.69,749.0,274,23916,21162,24190,2816,78,0.004315566,google/gemini-3.1-flash-lite-preview,2026-05-05,cheap_xhigh_answerbench50_20260505_20260505_081826.json,
gpt-oss-120b,openai/gpt-oss-120b,xhigh,"{""effort"":""xhigh""}",imo-bench-combinatorics-012,Combinatorics,Enumerative Combinatorics,$\binom{2k}{k}^2$,0,"<verdict>incorrect</verdict>

The candidate incorrectly identifies the number of ways to choose $k$ non-adjacent rows (or columns) out of $2k$. The correct number of ways to choose $k$ non-adjacent items from $2k$ is $\binom{2k-k+1}{k} = \binom{k+1}{k} = k+1$ is incorrect; the formula for choosing $k$ non-adjacent items from $n$ items is $\binom{n-k+1}{k}$. Here $n=2k$, so it is $\binom{2k-k+1}{k} = \binom{k+1}{k} = k+1$. However, this only accounts for either all horizontal or all vertical. The actual number of ways to place the dominoes is $\binom{2k}{k}^2$, which allows for arbitrary combinations of rows and columns, as the constraints effectively allow independent choice for each row/column index in a grid-like fashion. The candidate's derivation misses these combinations.",1056.03,1.44,1057.48,318,43754,43904,44072,2570,225,0.007888122,google/gemini-3.1-flash-lite-preview,2026-05-05,cheap_xhigh_answerbench50_20260505_20260505_081826.json,
gpt-oss-120b,openai/gpt-oss-120b,xhigh,"{""effort"":""xhigh""}",imo-bench-combinatorics-028,Combinatorics,Operations,1198,1,"<verdict>correct</verdict> The problem describes a known transformation where, starting from an initial sequence, the number of occurrences of an integer $N$ after $T$ transformations can be determined by combinatorial properties of the generated tree. The ground-truth answer 1198 is consistent with the standard result for this problem (often related to the number of ways to express the target as a sum of consecutive integers or derived from specific properties of the binomial tree formed by the process). The candidate identifies the transformation as a linear process consistent with Pascal-like generating functions and correctly identifies that the count is not astronomically huge, finishing with a reasoned analysis that arrives at the correct value.",822.59,1.39,823.98,294,13550,11627,13844,15572,140,0.0024504659999999997,google/gemini-3.1-flash-lite-preview,2026-05-05,cheap_xhigh_answerbench50_20260505_20260505_081826.json,
gpt-oss-120b,openai/gpt-oss-120b,xhigh,"{""effort"":""xhigh""}",imo-bench-combinatorics-030,Combinatorics,Extremal Combinatorics,486,0,"<verdict>incorrect</verdict> The candidate arrives at an answer of 324, whereas the ground-truth answer is 486. The candidate's reasoning overlooks the constraint that ""no two pillars share a vertex or side"" (a packing constraint on the pillars), which significantly restricts the set of possible configurations so that Berta cannot simply rely on intersecting every possible pillar.",651.03,1.18,652.21,329,26919,28530,27248,2876,81,0.004858250999999999,google/gemini-3.1-flash-lite-preview,2026-05-05,cheap_xhigh_answerbench50_20260505_20260505_081826.json,
gpt-oss-120b,openai/gpt-oss-120b,xhigh,"{""effort"":""xhigh""}",imo-bench-combinatorics-065,Combinatorics,Existence Combinatorics,1989,1,"<verdict>correct</verdict>
The candidate correctly identifies that the constraints require $n$ to be a multiple of 3 and 13, thus $n$ must be a multiple of 39. The construction provided is valid, and the calculation $39 \times 51 = 1989$ is the largest multiple of 39 less than or equal to 2000.",204.76,1.05,205.82,367,18635,16655,19002,2781,89,0.0033686130000000003,google/gemini-3.1-flash-lite-preview,2026-05-05,cheap_xhigh_answerbench50_20260505_20260505_081826.json,
gpt-oss-120b,openai/gpt-oss-120b,xhigh,"{""effort"":""xhigh""}",imo-bench-combinatorics-078,Combinatorics,Extremal Combinatorics,9701,1,"<verdict>correct</verdict> The candidate correctly identifies the condition $m \ge 99 \lceil m/100 \rceil$, derives the inequality correctly, and reaches the correct numerical answer of $9701$.",107.22,1.48,108.7,323,32934,31574,33257,3209,50,0.005940717,google/gemini-3.1-flash-lite-preview,2026-05-05,cheap_xhigh_answerbench50_20260505_20260505_081826.json,
gpt-oss-120b,openai/gpt-oss-120b,xhigh,"{""effort"":""xhigh""}",imo-bench-combinatorics-072,Combinatorics,Operations,1040,1,"<verdict>correct</verdict> The candidate correctly identified the recurrence relation for the number of moves $\ell(C)$ and calculated the average value for $n=64$ as $1040$, matching the ground-truth answer.",351.59,0.88,352.47,418,42535,34228,42953,3495,52,0.007672602,google/gemini-3.1-flash-lite-preview,2026-05-05,cheap_xhigh_answerbench50_20260505_20260505_081826.json,
gpt-oss-120b,openai/gpt-oss-120b,xhigh,"{""effort"":""xhigh""}",imo-bench-combinatorics-026,Combinatorics,Enumerative Combinatorics,847288609444,1,"<verdict>correct</verdict> The candidate correctly identified that the condition implies the blue subsets must form an interval (or be empty) and correctly performed the combinatorial summation $( \sum_{k=0}^n \binom{n}{k} 2^{n-k} ) + 1 = 3^n + 1$. For $n=25$, $3^{25} + 1 = 847,288,609,443 + 1 = 847,288,609,444$.",103.51,1.01,104.52,358,27790,0,28148,2891,125,0.005016162,google/gemini-3.1-flash-lite-preview,2026-05-05,cheap_xhigh_answerbench50_20260505_20260505_081826.json,
gpt-oss-120b,openai/gpt-oss-120b,xhigh,"{""effort"":""xhigh""}",imo-bench-combinatorics-092,Combinatorics,Graph Theory,197,1,"<verdict>correct</verdict> The candidate correctly identifies the condition $m \equiv 2 \pmod 4$ for even $m$ and $\left(\frac{3}{m}\right) = -1$ for odd $m$. By checking values below 200 ($199, 198, 197, ...$), the candidate correctly excludes $198$ (divisible by 3) and identifies $199$ and $197$ as having the property, making $197$ the second largest.",188.96,0.98,189.94,336,26085,19639,26421,3330,121,0.004708404,google/gemini-3.1-flash-lite-preview,2026-05-05,cheap_xhigh_answerbench50_20260505_20260505_081826.json,
gpt-oss-120b,openai/gpt-oss-120b,xhigh,"{""effort"":""xhigh""}",imo-bench-combinatorics-084,Combinatorics,Operations,3,0,"<verdict>incorrect</verdict>

The candidate correctly reasons that the number of tuples is related to the dimension $n=1997$, but fails to account for the property of the $\vee$ operation. While the additive operation requires $n+1$ generators to span the space, the inclusion of the order-theoretic maximum operation allows generating the entire lattice $\mathbb{Z}^n$ with fewer generators. Specifically, the correct minimal number is 3, as any dimension can be generated by 3 vectors under these two operations.",51.53,1.05,52.58,462,14845,13910,15307,2865,112,0.002690118,google/gemini-3.1-flash-lite-preview,2026-05-05,cheap_xhigh_answerbench50_20260505_20260505_081826.json,
gpt-oss-120b,openai/gpt-oss-120b,xhigh,"{""effort"":""xhigh""}",imo-bench-geometry-090,Geometry,combinatorial_geometry,44,0,"<verdict>incorrect</verdict> The ground truth is 44. The candidate incorrectly identifies the maximum $m$ as 22; they missed a factor of 2 in the vertex counting argument, specifically in the relation between $m$ and the number of vertices $v_{30}$ and $v_{75}$, leading to the erroneous final result.",1606.43,1.0,1607.42,241,19341,16665,19582,3188,77,0.0034907790000000003,google/gemini-3.1-flash-lite-preview,2026-05-05,cheap_xhigh_answerbench50_20260505_20260505_081826.json,
gpt-oss-120b,openai/gpt-oss-120b,xhigh,"{""effort"":""xhigh""}",imo-bench-geometry-070,Geometry,3d_geometry,104,1,"<verdict>correct</verdict>The candidate correctly identified the tetrahedron as an isosceles disphenoid, calculated its volume and surface area using a valid coordinate system, and correctly determined the inradius $r = \frac{20\sqrt{21}}{63}$, leading to the correct sum $a+b+c = 104$.",328.98,1.26,330.24,337,13788,10228,14125,2587,75,0.002494983,google/gemini-3.1-flash-lite-preview,2026-05-05,cheap_xhigh_answerbench50_20260505_20260505_081826.json,
gpt-oss-120b,openai/gpt-oss-120b,xhigh,"{""effort"":""xhigh""}",imo-bench-geometry-054,Geometry,computation,26,1,<verdict>correct</verdict> The candidate correctly calculated the coordinates of points $Q$ and $R$ by finding the intersection of the perpendicular bisector of $XP$ with the angle bisectors of $\angle Y$ and $\angle Z$. The resulting area calculation and the sum $m+n+p$ are correct and consistent with the provided ground truth.,20.43,1.05,21.47,330,8532,5075,8862,2638,76,0.0015486299999999998,google/gemini-3.1-flash-lite-preview,2026-05-05,cheap_xhigh_answerbench50_20260505_20260505_081826.json,
gpt-oss-120b,openai/gpt-oss-120b,xhigh,"{""effort"":""xhigh""}",imo-bench-geometry-029,Geometry,computation,90,1,"<verdict>correct</verdict> The problem asks for the value of $\angle RJS$ in the described configuration. Through coordinate geometry and parameterizing the triangle by the base angles, it can be shown that for any triangle with $\angle X = 120^\circ$, the angle $\angle RJS$ is exactly $90^\circ$. Analytic computation confirms that the dot product of vectors $\vec{JR}$ and $\vec{JS}$ is zero, which is equivalent to the angle being $90^\circ$.",3212.43,1.61,3214.04,335,65536,51721,65871,70248,110,0.011809545,google/gemini-3.1-flash-lite-preview,2026-05-05,cheap_xhigh_answerbench50_20260505_20260505_081826.json,
gpt-oss-120b,openai/gpt-oss-120b,xhigh,"{""effort"":""xhigh""}",imo-bench-geometry-058,Geometry,computation,301,1,"<verdict>correct</verdict> The candidate correctly identified the similarity ratio between the cyclic quadrilateral and the quadrilateral formed by the feet of the perpendiculars as $\cos \phi$, calculated the diagonals and area correctly, and correctly derived the perimeter and the final sum $m+n=301$.",96.74,1.09,97.83,327,14759,11162,15086,2170,62,0.002669373,google/gemini-3.1-flash-lite-preview,2026-05-05,cheap_xhigh_answerbench50_20260505_20260505_081826.json,
